Id,EssaySet,Score1,Score2,EssayText,split,CorrectedSpellingEssayText
509,1,2,1.0,"The additional information that would be needed in order to replicate the experiment would be what is in each of the containers, how much vinegar is put in each of the containers, and how much of the sample is in each container. In the procedure, they don't say what was in each of the containers. They also didn't say how much vinegar that they put into the containers. Lastly, they didn't say how much of the sample was in the containers. They needed to add that information in order to replicate the experiment.",train,"The additional information that would be needed in order to replicate the experiment would be what is in each of the containers, how much vinegar is put in each of the containers, and how much of the sample is in each container. In the procedure, they don't say what was in each of the containers. They also didn't say how much vinegar they put into the containers. Lastly, they didn't say how much of the sample was in the containers. They needed to add that information in order to replicate the experiment."
510,1,1,1.0,You would need to know how much vinegar to pour into each container and also what was the starting mass and the ending time for the experiment.,train,You would need to know how much vinegar to pour into each container and also what the starting mass and the ending time for the experiment were.
511,1,2,2.0,"I would need to know several things before replicating this job. First, I would need to know how much vinegar to put in each container. Also, I would need to know what I should do to determine the mass of the samples. Lastly, I would need to know how much distilled water to use and what identical containers I should use.",train,"I would need to know several things before replicating this job. First, I would need to know how much vinegar to put in each container. Also, I would need to know what I should do to determine the mass of the samples. Lastly, I would need to know how much distilled water to use and what identical containers I should use."
512,1,0,0.0,I would have to write down what causes acid rain and put chemicals make up acid rain and why isn't it poisoning to humans.,train,I would have to write down what causes acid rain and what chemicals make up acid rain and why it isn’t poisonous to humans.
513,1,2,1.0,"To replicate the experiment, the amount of vinegar put in the container would be needed so it would not vary the results inappropriately. Also, the amount of each sample needs to be added because a greater sample to vinegar ratio will change the mass of the experiment. Also, in the table we can see that the people measured the mass before the samples were put in the vinegar, but without the table we would not know to do it because the procedure did not state if this needs to be added between steps 2 and 3 so later on the difference can be found and the change seen.",train,"To replicate the experiment, the amount of vinegar put in the container would be needed so it would not vary the results inappropriately. Also, the amount of each sample needs to be accurate because a greater sample to vinegar ratio will change the mass of the experiment. Also, in the table, we can see that the people measured the mass before the samples were put in the vinegar, but without the table, we would not know to do it because the procedure did not state if this needs to be done between steps 2 and 3 so later on the difference can be found and the change seen."
514,1,3,3.0,"In order to replicate the experiment I would first need to know the amount of vinegar that the samples were placed in. Secondly, I need to know on what I should place the samples on, to allow them to dry. Lastly, to replicate the experiment I need to know the control group and the type of container I should use. Also it would be necessary to know what I should weigh the samples on.",train,"In order to replicate the experiment I would first need to know the amount of vinegar that the samples were placed in. Secondly, I need to know on what I should place the samples to allow them to dry. Lastly, to replicate the experiment I need to know the control group and the type of container I should use. Also, it would be necessary to know what I should weigh the samples on."
515,1,3,3.0,"In order to repeat this experiment you would need to know what containers the samples were put in , how much vinegar to pour into the containers and where you should let the samples dry off.",train,"In order to repeat this experiment you would need to know what containers the samples were put in, how much vinegar to pour into the containers, and where you should let the samples dry off."
516,1,3,3.0,"In order to replicate the experiment, you would also need to know if the containers were covered to ensure that none of the vinegar evaporated. You would also need to know at what temperature the samples in the containers were being kept and that all four were identical. A third additional piece of information you would need to know is what the samples are and you would need to label them. In the procedure the samples' identities are not given.",train,"In order to replicate the experiment, you would also need to know if the containers were covered to ensure that none of the vinegar evaporated. You would also need to know at what temperature the samples in the containers were being kept and that all four were identical. A third additional piece of information you would need to know is what the samples are and you would need to label them. In the procedure, the samples' identities are not given."
517,1,1,1.0,"Additional information they could have added is mass, the weight of vinegar poured into the samples. They also could have stated what kind of solid samples into categories. 1 more thing that could be changed is have more trials with diffent samples and repeat the process used. Also, they could have waited for more than 30 mins to let the distilled water dry oil out.",train,"Additional information they could have added is mass, the weight of vinegar poured into the samples. They also could have stated what kind of solid samples into categories. One more thing that could be changed is to have more trials with different samples and repeat the process used. Also, they could have waited for more than 30 minutes to let the distilled water dry out."
518,1,1,1.0,"Additional information I would need to replicate this experiment is how much vinegar do I pour into each container? Also I would need to know the control of the experiment so I could see what changed and how. I also need to know what I should use to measure the mass. They only say nreeus the mass in their experiment, they never told me specifically what to measure it with.",train,"Additional information I would need to replicate this experiment is how much vinegar to pour into each container. Also, I would need to know the control of the experiment so I could see what changed and how. I also need to know what I should use to measure the mass. They only say ""measure the mass"" in their experiment; they never told me specifically what to measure it with."
519,1,3,3.0,"More information would be needed to replicate the experiment. It needs to be explained what the samples are of. It should say how much vinegar to use. Also, it should be stated where to put the samples submerged in vinegar. There should be a control included within the experiment. Directions should be given to calculate the difference in mass.",train,"More information would be needed to replicate the experiment. It needs to be explained what the samples consist of. It should say how much vinegar to use. Also, it should be stated where to put the samples submerged in vinegar. There should be a control included within the experiment. Directions should be given to calculate the difference in mass."
520,1,1,0.0,Use the same material that is used for the experiment.,train,Use the same material that is used for the experiment.
521,1,1,1.0,"In order to replicate the experiment the procedure needs to be more specific. It would need to tell how much vinigar is used in the containers, have a longer drying time because the samples will not be fully dry after 30 minutes and say what the samples are weighed with. It is also important that safety procautions are told such as gloves or goggles.",train,"In order to replicate the experiment, the procedure needs to be more specific. It would need to tell how much vinegar is used in the containers, have a longer drying time because the samples will not be fully dry after 30 minutes, and say what the samples are weighed with. It is also important that safety precautions are told, such as gloves or goggles."
522,1,1,1.0,I would need to know what the samples were.,train,I would need to know what the samples were.
523,1,2,2.0,"In order to replicate the experiment, you will need to know how much of the samples to use, how much vinegar to use and how big the containers have to be.",train,"In order to replicate the experiment, you will need to know how much of the samples to use, how much vinegar to use, and how big the containers have to be."
524,1,0,0.0,Why they even did it is in the first place. And what am I wanting to replicate the experiment and also where would I get the supplies I needed. And if there's anything that i Shouldn't use in this experiment.,train,"Why they even did it in the first place. And what am I wanting to replicate the experiment, and also where would I get the supplies I need? And if there's anything that I shouldn't use in this experiment."
525,1,0,0.0,"The additional information I would need to replicate this experiment is a watch, a measureing container, also some marbles, limestone, wood and plastic.",train,"The additional information I would need to replicate this experiment is a watch, a measuring container, also some marbles, limestone, wood, and plastic."
526,1,2,3.0,"To repeat this experiment again, you would need to know the volume of vinegar you poured into the containers. The volume could each have to be equal to get the best results. Next, you would want to know the volume of the containers, so that you can assure that the next time you perform the experiment, you have the same results. Last, you would want to know the amount of distilled water you used, and the volume of the samples, so that you know that all the sample is submerged in vinegar.",train,"To repeat this experiment, you would need to know the volume of vinegar you poured into the containers. The volume should each be equal to get the best results. Next, you would want to know the volume of the containers, so that you can ensure that the next time you perform the experiment, you have the same results. Last, you would want to know the amount of distilled water you used and the volume of the samples, so that you know all the samples are submerged in vinegar."
527,1,3,3.0,"In order to replicate this group's experiment, I would need to know how much vinegar to pour in each",train,"In order to replicate this group's experiment, I would need to know how much vinegar to pour in each."
528,1,2,2.0,"One extra piece of information that I would need to replicate the experiment is the wot that was used to measure mass. I would also need to know what the four different samples were. In addition, I would need to know the amount of vinegar that was used.",train,"One extra piece of information that I would need to replicate the experiment is the weight that was used to measure mass. I would also need to know what the four different samples were. In addition, I would need to know the amount of vinegar that was used."
529,1,3,2.0,The additional information that should be included in this procedure is. How much vinegar goes in each sample. Where do the samples go to sit and dry at. Label the samples in the procedure too not just in the data.,train,"The additional information that should be included in this procedure is: How much vinegar goes in each sample. Where do the samples go to sit and dry at? Label the samples in the procedure too, not just in the data."
530,1,1,1.0,"In order to replicate this experiment, I would need to know the group's hypothesis and whether it was retreat or incorrect. This will help one to eliminate their thinking if they were wrong or to confirm their hypothesis. I would also need to know how much vinegar to put in each container, and whether all the containers contained an equal amount of vinegar. Lastly, I would need to see results from a controlled experiment, such as a rock with water and make sure it does not decay.",train,"In order to replicate this experiment, I would need to know the group's hypothesis and whether it was correct or incorrect. This will help one to eliminate their thinking if they were wrong or to confirm their hypothesis. I would also need to know how much vinegar to put in each container, and whether all the containers contained an equal amount of vinegar. Lastly, I would need to see results from a controlled experiment, such as a rock with water and make sure it does not decay."
531,1,2,2.0,"There are several pieces of information that I would need to replicate this experiment. Firstly, in step one, I would want to know specifically what the four different samples were. Secondly, in step two, I need to know how much vinegar to pour into the containers. Thirdly, in step three, I would need to know how much of each material to put into each container. Having a specific mass for the sample would be helpful in keeping the experiment consistent. All three of these pieces of additional information would extremely helpful in replicating this experiment and avoiding possible source of error while replicating.",train,"There are several pieces of information that I would need to replicate this experiment. Firstly, in step one, I would want to know specifically what the four different samples were. Secondly, in step two, I need to know how much vinegar to pour into the containers. Thirdly, in step three, I would need to know how much of each material to put into each container. Having a specific mass for the sample would be helpful in keeping the experiment consistent. All three of these pieces of additional information would be extremely helpful in replicating this experiment and avoiding possible sources of error while replicating."
532,1,2,2.0,The three additional part of information necessary to replication of this experiment are as follows:,train,The three additional parts of information necessary to replicate this experiment are as follows:
533,1,0,0.0,"I would have to check the mass of four different samples. Put vinegar in each one of the separate containers. Put a sample of a marble in one container and label it then repeat with the limestone, wood and plastic. While waiting 24 hours. I would remove the samples from their container and rinse them with distilled water then allow the samples to dry for an half an hour.",train,"I would have to check the mass of four different samples. Put vinegar in each one of the separate containers. Put a sample of a marble in one container and label it, then repeat with the limestone, wood, and plastic. After waiting 24 hours, I would remove the samples from their containers and rinse them with distilled water, then allow the samples to dry for half an hour."
534,1,3,3.0,In order to replicate this experiment you would need to know how much vinegar to pour into the containers. You would also need to know what the materials are that you're putting into containers. You also might need to know the size of the identical containers and what kind of containers they are. All these things are essential to replicating this experiment.,train,In order to replicate this experiment you would need to know how much vinegar to pour into the containers. You would also need to know what the materials are that you're putting into the containers. You also might need to know the size of the identical containers and what kind of containers they are. All these things are essential to replicating this experiment.
535,1,2,2.0,Information I would need to replicate I mass 4 samples. Should I,train,Information I would need to replicate is to mass 4 samples. Should I
536,1,1,1.0,Same additional into that would be needed is how much vinegar should be poured into each container. I would also like to know how much distilled water was used and finally there should be something show who this is determining in the whole procedure to doesn't talk about acid rain once.,train,Some additional information that would be needed is how much vinegar should be poured into each container. I would also like to know how much distilled water was used and finally there should be something showing who is determining the whole procedure. It doesn't talk about acid rain once.
537,1,3,3.0,"In order to replicate the experiment you would need to know: ^p  1. How much vinegar to put in each container ^p  2. How much water to use when you rinse each sample use distilled water/ temperature of water as well ^p  3. What temperature to put the samples to sit at when drying. ^p  4. How big the containers are ^p  5. What environment is the experiment taking place in? Hot, warm, freezing, wet etc.",train,"In order to replicate the experiment you would need to know:
1. How much vinegar to put in each container
2. How much water to use when you rinse each sample using distilled water/ temperature of water as well
3. What temperature to put the samples to sit at when drying
4. How big the containers are
5. What environment is the experiment taking place in? Hot, warm, freezing, wet, etc."
538,1,0,0.0,"After reading the group's  procedure, the group should add a hypothesis, controll, and objective.",train,"After reading the group's procedure, the group should add a hypothesis, control, and objective."
539,1,2,2.0,"After reading the procedure to their experiment I would also need to know how much vinegar to use, what are we using to determine the mass of each samples from the containers with, and what are the fair samples suppose to be",train,"After reading the procedure to their experiment I would also need to know how much vinegar to use, what we are using to determine the mass of each sample from the containers with, and what the fair samples are supposed to be."
540,1,2,2.0,The procedure should contain  what different samples are going to weighed.  It also should say how much vinegar should b be putin the different containers. Lastly the procedure should contain the information if the masses are going to be record do make a data table.,train,"The procedure should contain what different samples are going to be weighed. It also should say how much vinegar should be put in the different containers. Lastly, the procedure should contain the information if the masses are going to be recorded to make a data table."
541,1,2,1.0,"The Procedure is very flowed because I can't even understand half of it, When they are talking about the ""four samples"". They need to clarify what the samples are. They also need to clearly give the distinction of the container, the samples, and where viniger is poured into. Lastly, they need to not write step 3 because the container, sample and label have no refereced and are just plain renthstig.",train,"The procedure is very flawed because I can't even understand half of it. When they are talking about the ""four samples,"" they need to clarify what the samples are. They also need to clearly give the distinction of the container, the samples, and where vinegar is poured into. Lastly, they need to not write step 3 because the container, sample, and label have no reference and are just plain confusing."
542,1,3,3.0,"Any additional information needed in order to replicate the experiment is what are the four samples that's mass are being determined, where are the containers with the samples going to be kept for the 24 hours and how long the samples need to be rinsed with distilled water.",train,"Any additional information needed in order to replicate the experiment is what are the four samples whose mass is being determined, where are the containers with the samples going to be kept for the 24 hours, and how long the samples need to be rinsed with distilled water."
543,1,1,1.0,"A couple more things I would write in this experiment would be to make a hypothesis. Also when you are putting the rocks to dry make sure all the rocks are in the same place so they all dry evenly. Lastly, I would also I would compare the weights of all the rocks and see which ones heaviest at the begining and the end.",train,"A couple more things I would write in this experiment would be to make a hypothesis. Also, when you are putting the rocks to dry, make sure all the rocks are in the same place so they all dry evenly. Lastly, I would compare the weights of all the rocks and see which ones are heaviest at the beginning and the end."
544,1,2,3.0,They didn't mention how much vinegar to put in the containers. This could effect the mass of the object at the end. They should specify how much to use and how big the containers are plus mention what the material the containers are.,train,"They didn't mention how much vinegar to put in the containers. This could affect the mass of the object at the end. They should specify how much to use and how big the containers are, plus mention what material the containers are."
545,1,0,0.0,"Pour vinegar in each of four peparate but identical, containers. After 24 hours, remove the samples from the containers and rinse each sample with distilled water. Allow the samples to sit and dry for 30 minutes.",train,"Pour vinegar in each of four separate but identical containers. After 24 hours, remove the samples from the containers and rinse each sample with distilled water. Allow the samples to sit and dry for 30 minutes."
546,1,1,1.0,"To replicate this experiment you would need to know how to go about weighing the rock's masses, how much vinegar you're putting the rocks in . Finally you need to know how much of each sample you're putting in a container.",train,"To replicate this experiment, you would need to know how to go about weighing the rocks' masses, how much vinegar you're putting the rocks in. Finally, you need to know how much of each sample you're putting in a container."
547,1,2,2.0,"First, you would need to know the amount of vinegar they put into each cup. Second you will need to know the temperature of the room. Third, you will also need to know wether the scale used was electric or normal.",train,"First, you would need to know the amount of vinegar they put into each cup. Second, you will need to know the temperature of the room. Third, you will also need to know whether the scale used was electric or normal."
548,1,2,2.0,"Additional information I would need in order to replicate this experiment would include; what the sample materials I was using were, what kind of result am I looking for when receive my data and what is the problem that I am suppose to attempt to solve. It would also be helpful to know where these materials were placed, whether it be in the sun or in the dark. By knowing all of this information it might make the possibility of duplicating the experiment more possible.",train,"Additional information I would need in order to replicate this experiment would include; what the sample materials I was using were, what kind of result I am looking for when I receive my data and what is the problem that I am supposed to attempt to solve. It would also be helpful to know where these materials were placed, whether it be in the sun or in the dark. By knowing all of this information, it might make the possibility of duplicating the experiment more possible."
549,1,0,0.0,One thing they could have that they don't is a control of this procedure.The next thing they could have changed that they could have said how to get or determine the mas of each of the building material.The final thing is that I think with starting and ending mass they should have multipletllals.,train,One thing they could have that they don't is control of this procedure. The next thing they could have changed is that they could have said how to get or determine the mass of each of the building materials. The final thing is that I think with starting and ending mass they should have multiplets.
550,1,1,1.0,"I would like to know what the experiment is for ? What are the measurements for all this, how much vinegar in each container ?",train,I would like to know what the experiment is for. What are the measurements for all this? How much vinegar in each container?
551,1,2,2.0,"To make this experiment's procedure complete,three additional things are needed. First, the names of the four materials should be included in the procedure for identification. Second, the vinegar being poured into the containers should be measured into a specific amount and the same amount used for all containers. Finally, all of the starting masses for the samples should be equal to make results comparisons easier. These additional steps would make the procedure better.",train,"To make this experiment's procedure complete, three additional things are needed. First, the names of the four materials should be included in the procedure for identification. Second, the vinegar being poured into the containers should be measured into a specific amount and the same amount used for all containers. Finally, all of the starting masses for the samples should be equal to make results comparisons easier. These additional steps would make the procedure better."
552,1,3,3.0,"Additional information you would need to replicate this experiment is how much vinger to put in each container. Do you have to fill it or only put it so it reaches the top of the different materials? Also other info would be, what size containers do you need for this experiment. Lastly does it matter the material of the container: glass, metal. Throw away containers.",train,"Additional information you would need to replicate this experiment is how much vinegar to put in each container. Do you have to fill it or only put it so it reaches the top of the different materials? Also, other info would be what size containers you need for this experiment. Lastly, does it matter the material of the container: glass, metal, or throwaway containers?"
553,1,0,0.0,To replicate the experiment I would need to know what the students goal was. I always label how much of an amount to put into a container. In their procedure its that the students did not do this.,train,"To replicate the experiment I would need to know what the student's goal was. I always label how much of an amount to put into a container. In their procedure, it's that the students did not do this."
554,1,0,1.0,"I would needed to know what different samples to find the mass, how much starting mass I would need, and how to measure the ending mass. Without these three pieces of information, I would not be able to replicate the experiment exactly.",train,"I would need to know what different samples to find the mass, how much starting mass I would need, and how to measure the ending mass. Without these three pieces of information, I would not be able to replicate the experiment exactly."
555,1,3,2.0,"I would need to know if they were put into an incubator to dry or were dryed in a different way. Would also need to know the temperature of the area incubator they were put into to dry. Also I would need to know where I should place a sample. Lastly, I would need to know the type of vinegar used c for example white, apple material. Also I would need to know how top measure the mass.",train,"I would need to know if they were put into an incubator to dry or were dried in a different way. Would also need to know the temperature of the incubator they were put into to dry. Also, I would need to know where I should place a sample. Lastly, I would need to know the type of vinegar used, for example, white or apple cider. Also, I would need to know how to measure the mass."
556,1,2,2.0,"To replicate this experiment, you would need to know how much vinegar you need to pour in each container. You will also need to know how you are determining the mass of the sample, and what the samples actually are of (what material).",train,"To replicate this experiment, you would need to know how much vinegar you need to pour in each container. You will also need to know how you are determining the mass of the sample, and what the samples actually are (what material)."
557,1,0,1.0,"The students need a list of material,also the students should write that we have to form a hypothesis.The students must also add that we have to form a conclusion at the end of the experiment.",train,"The students need a list of materials, also the students should write that we have to form a hypothesis. The students must also add that we have to form a conclusion at the end of the experiment."
558,1,2,2.0,"To replicate the experiment, you would need to know how much of the four samples you should weigh. You would also need to know what four samples to use. Also, to do this experiment you would need to know how much vinegar to use in each container.",train,"To replicate the experiment, you would need to know how much of the four samples you should weigh. You would also need to know which four samples to use. Also, to do this experiment you would need to know how much vinegar to use in each container."
559,1,3,3.0,"In order to replicate the groups experiment, I would need some additional information.I would need to know what types of samples to use what kind of containers to use and how much vinegar to pour into each container.",train,"In order to replicate the group's experiment, I would need some additional information. I would need to know what types of samples to use, what kind of containers to use, and how much vinegar to pour into each container."
560,1,1,1.0,The additional information you would need is to describe the four samples you are using because it doesn't say which samples to use in the procedure. You would also need to know to determine the difference in mass because the procedure only tells you to find the starting and ending mass. You would also need the samples to dry for more than 30 minutes to get better results because the original results didn't have a large difference in mass.,train,The additional information you would need is to describe the four samples you are using because it doesn't say which samples to use in the procedure. You would also need to know how to determine the difference in mass because the procedure only tells you to find the starting and ending mass. You would also need the samples to dry for more than 30 minutes to get better results because the original results didn't have a large difference in mass.
561,1,1,1.0,In step one they could tell you the 4 different samples so that you could know what they are in step three they should tell you the amount os material that you should place in each container. After step number six it should say record data and repeat if needed.,train,"In step one they could tell you the four different samples so that you could know what they are. In step three they should tell you the amount of material that you should place in each container. After step number six, it should say record data and repeat if needed."
562,1,1,1.0,"There is something missing. In the procedure it says to pour vinegar into the containers. What it fails to mention is how much vingar to pour into each container. Without this the experiment is impossible to replicate because the independent variable would be the amount of vinager added, but there is no mention of how much to add",train,"There is something missing. In the procedure, it says to pour vinegar into the containers. What it fails to mention is how much vinegar to pour into each container. Without this, the experiment is impossible to replicate because the independent variable would be the amount of vinegar added, but there is no mention of how much to add."
563,1,2,2.0,"I would need to know what to measure the weight in, how much vinegear to put in, and how long to rinse each sample with distilled water for.",train,"I would need to know what to measure the weight in, how much vinegar to put in, and how long to rinse each sample with distilled water for."
564,1,1,1.0,"While I would need to know how much to put in each container and were to put these items from, and the fact were this could be done at in or out doors. How to get the starters mass of each sample. Between the starters and ending of the investigation how many times do you check it.",train,"While I would need to know how much to put in each container and where to get these items from, and whether this could be done indoors or outdoors. How to get the starting mass of each sample. Between the start and end of the investigation, how many times do you check it."
565,1,3,3.0,"If you wish to replicate the experiment they would have to show or tell how much of the vinegar is needed, does the samples need to rest on a tray or on a paper towel, and tell the size of each of the samples.",train,"If you wish to replicate the experiment they would have to show or tell how much of the vinegar is needed, do the samples need to rest on a tray or on a paper towel, and tell the size of each of the samples."
566,1,2,2.0,"We would need to know 1) the four types of sample mentioned in  2)  would need to be classified.temperature of vinegar, 3) type of wood /plastic/etc they used,and 4) the amount of vinegar they poured into each container.",train,"We would need to know 1) the four types of samples mentioned in 2) the temperature of vinegar, 3) the type of wood/plastic/etc. they used, and 4) the amount of vinegar they poured into each container."
567,1,3,3.0,"In order to replicate this experiment you would need to know what kind of samples to use. One would also have to know how much vinegar is being put in each container. Also, the students should specify what kind of container they are using in order to most closely replicate this.",train,"In order to replicate this experiment you would need to know what kind of samples to use. One would also have to know how much vinegar is being put in each container. Also, the students should specify what kind of container they are using in order to most closely replicate this."
568,1,2,2.0,Step one really should go at the end. You need to state the amount of vinegar that goes into the containers. Tell us the names of the elements along with the amount being tested. Tell which sample to begin the experiment with and what to label it. I would need to know how to determine the mass of the samples and make a graph.,train,Step one really should go at the end. You need to state the amount of vinegar that goes into the containers. Tell us the names of the elements along with the amounts being tested. Tell which sample to begin the experiment with and how to label it. I would need to know how to determine the mass of the samples and make a graph.
569,1,1,0.0,"In order to adequately replicate this experiment, one would need more specific samples for example, instead of ""wood"" it should be a specific type of wood, marble, limestone or plastic. The procedure should also be clearer concerning how to use the vinegar in relation to the samples condition to remove such samples from the vinegar after 24 hours.",train,"In order to adequately replicate this experiment, one would need more specific samples; for example, instead of ""wood,"" it should be a specific type of wood, marble, limestone, or plastic. The procedure should also be clearer concerning how to use the vinegar in relation to the samples' condition to remove such samples from the vinegar after 24 hours."
570,1,1,1.0,You would need the independent varible that never changes. To replicate the experiment  would need to no exactly how much of the vinegar was poured into each of the four containers. Also how did the mass reacted to the substance.,train,"You would need the independent variable that never changes. To replicate the experiment you would need to know exactly how much of the vinegar was poured into each of the four containers. Also, how did the mass react to the substance."
571,1,1,1.0,"One thing you would need to know to complete this experiment is know how much vinegar do you need to put in the vinegar. And lastly how long are you keeping these samples in vinegar for? Days, weeks,it never tells you this information, it would be much more accurate if we knew those following things.",train,"One thing you would need to know to complete this experiment is how much vinegar you need to put in the container. And lastly, how long are you keeping these samples in vinegar for? Days, weeks, it never tells you this information. It would be much more accurate if we knew those following things."
572,1,0,0.0,"First off, you would need more samples of the rocks to put in the rain. Also, to replicate the experiment you would need to new to state the next day try the experiment all over again. The person replicating it would also have to wait a whole other 24 hours. More water and vinegar would be needed too.",train,"First off, you would need more samples of the rocks to put in the rain. Also, to replicate the experiment you would need to state the next day and try the experiment all over again. The person replicating it would also have to wait a whole other 24 hours. More water and vinegar would be needed too."
573,1,2,2.0,"To replicate the experiment, the Students need to include more detail in their procedure. First, we need to know what are good samples to use for this experiment. The students tell us to pour vinegar into containers, however it is not clear how much vinegar to use, if the amounts of vinegar are different, the entire experiment will not be accurate. To improve the experiment, the students could have done more trials to get better observations.",train,"To replicate the experiment, the students need to include more detail in their procedure. First, we need to know what are good samples to use for this experiment. The students tell us to pour vinegar into containers; however, it is not clear how much vinegar to use. If the amounts of vinegar are different, the entire experiment will not be accurate. To improve the experiment, the students could have done more trials to get better observations."
574,1,0,0.0,I would need to know how,train,I would need to know how
575,1,1,1.0,One thing they should include is how much vinegars they need in each cup so you can measure be the same in all the containers.,train,One thing they should include is how much vinegar they need in each cup so you can measure the same in all the containers.
576,1,1,1.0,"In order to replicate the experiment, I need to know how much vinegar did the group of students pour in the identical containers, I need to know how much vinegar the students pour because its really important because maybe the students pour less vinegar in one cup and pour more in the other.",train,"In order to replicate the experiment, I need to know how much vinegar the group of students poured into the identical containers. I need to know how much vinegar the students poured because it's really important. Maybe the students poured less vinegar in one cup and more in the other."
577,1,3,2.0,"Additional information I would need to replicate the experiment is to whether I should leave the samples in a dark or lighted area for the 24 hour time period. Also I would need to know if I should leave the samples at room temperature or a cooler area. I would also need to know how much vinegar 3 should use, it doesn't state it clearly.",train,"Additional information I would need to replicate the experiment is whether I should leave the samples in a dark or lighted area for the 24-hour time period. Also, I would need to know if I should leave the samples at room temperature or in a cooler area. I would also need to know how much vinegar I should use; it doesn't state it clearly."
578,1,3,3.0,"You would need to know that the vinegar is the substance that is being used for the acid rain. You would also need to know what type of materials you need. Another piece of needed information is how much vinegar to pour into each container because the more vinegar added,the stronger it may become and therefore the vinegar would be able to eat away at the samples more. You would also need to know where the containers were placed for the 24 hours (whether they were placed at cool temperature, hot or cold.)",train,"You would need to know that the vinegar is the substance that is being used for the acid rain. You would also need to know what type of materials you need. Another piece of needed information is how much vinegar to pour into each container because the more vinegar added, the stronger it may become and therefore the vinegar would be able to eat away at the samples more. You would also need to know where the containers were placed for the 24 hours (whether they were placed at cool temperature, hot or cold.)"
579,1,2,2.0,"In order to replicate the experiment, you would need to know how much vinegar to put in each container, you would also need to know what samples of what material you must place in each container.You need to know the 4 different samples, what to do with the difference in masses, what do the difference in the mass's tell you?",train,"In order to replicate the experiment, you would need to know how much vinegar to put in each container. You would also need to know what samples of what material you must place in each container. You need to know the 4 different samples, what to do with the differences in masses, and what the differences in the masses tell you."
580,1,0,0.0,"This procedure of acid rain tells about the starting mass in grams.They gave foour different samples but they didn't include a explanation way they were putting acid rain on the samples.The purpose of this experiment is to show the starting mass, ending mass, and the difference in mass i grams and it was compared to the different samples.",train,"This procedure of acid rain tells about the starting mass in grams. They gave four different samples but they didn't include an explanation why they were putting acid rain on the samples. The purpose of this experiment is to show the starting mass, ending mass, and the difference in mass in grams and it was compared to the different samples."
581,1,1,1.0,"First off they dont tell you how much vinegar to put into the containers, & also that they should have addedacontrol or just water to have samples to confound and do.",train,"First off, they don't tell you how much vinegar to put into the containers, and also, they should have added a control or just water to have samples to compare and do."
582,1,1,1.0,the first thing the procedure needs to specific measurements the second thing it needs to identify each material. And the third thing is they need a controlled.,train,The first thing the procedure needs is specific measurements. The second thing it needs is to identify each material. And the third thing is they need a control.
583,1,1,1.0,To replicate the experiment you might need to know how much vinegar to put in the cups.,train,To replicate the experiment you might need to know how much vinegar to put in the cups.
584,1,1,1.0,"You would  need to have a control group in order to have the accurate masses of the samples. Also plase the same amount of vinegar  and water into each container, Allowing students to record the correct data.",train,"You would need to have a control group in order to have the accurate masses of the samples. Also place the same amount of vinegar and water into each container, allowing students to record the correct data."
585,1,2,2.0,"The additional information I need is to know how vinegar to pour in each container, what kind of container am I supposed to know and also how to determine the mass of each object.",train,"The additional information I need is to know how much vinegar to pour in each container, what kind of container I am supposed to use, and also how to determine the mass of each object."
586,1,0,0.0,If I replicated this I would also need what I uses acid rain in measuring the  container masses and how the acid rain would effect,train,"If I replicated this, I would also need what I used acid rain in measuring the container masses and how the acid rain would affect."
587,1,3,2.0,"In order to replicate this group's experiment I would need to know how much vinegar they put in each container. Also, I would need to know what type of marble, limestone, wood, and plastic was used. Finally I would also need to know which type of vinegar was used in their experiment.",train,"In order to replicate this group's experiment, I would need to know how much vinegar they put in each container. Also, I would need to know what type of marble, limestone, wood, and plastic were used. Finally, I would also need to know which type of vinegar was used in their experiment."
