Id,EssaySet,Score1,Score2,EssayText,split
14454,6,0,0.0,1. active transport2. passive transport3. ficiliated difusion,train
14455,6,2,2.0,"One type of movement used to move substances across the cell membrane is ATP.  ATP is active transport where the substances latch on to receptor proteins and then are able to get inside the cell.Another type of movement to allow substances across the cell membrane is diffusion.  These substances move from high concentration to low concentration.  Therefore, substances are able to move into the cell or outside of it through diffusion.A third process used by cells to move substances across the cell membrane is thier protein channels.  The protein channels allow certain things to come through.",train
14456,6,0,0.0,Facilitated DiffusionActive TransportPassive Transport,train
14457,6,0,0.0,osmosis-uses water to move substances from high to lowdiifusion-,train
14458,6,1,1.0,"Diffusion, which is the movement of particles from an area of higher conentration to an area of lower concentration.",train
14459,6,0,0.0,meiosismeitosiscell division,train
14460,6,0,0.0,1) nuclear pores move things in and out of the nuclues2) the cell membrane allows substances to m ove in and out of the cell while protecting it from some substances3) Cytoplasm holds everythiing in place in a cell,train
14461,6,0,0.0,Flagellum is a tail like structure that helps the cells move. Sprilla are tail like structures all over that help it move more quickly. Coci is a movement that the cell uses to move all around.,train
14462,6,0,0.0,the cells nucules controlls the whole cell and every thing in it.,train
14463,6,0,0.0,The cells help get rid of substances.                                            They help the body functions.,train
14464,6,0,0.0,"Body, Flagellum, Feet",train
14465,6,0,0.0,The things that are not needed in a cell are removed by the endoplasmic rectilium. Messenger RNA carries things through the cell.,train
14466,6,0,0.0,One way is that the cell moves on its owe with the help of other cellsAnother way is that the cell carries what it can when it's needed to be carried out.Last way is the cell multiply's continuesly .,train
14467,6,0,0.0,the cell wall keeps unwanted things from coming in and across the cell membrane.,train
14468,6,0,0.0,"The three processes are diffusion, cell movement, and also cell mutation.",train
14469,6,0,0.0,"cells use cilia, fagella, and sutopods to move things across the membrane",train
14470,6,0,0.0,THAY ARE PROSESES USED BY THE CELL WALL,train
14471,6,0,0.0,OSMOIS DIFFUSIONDIFFISION,train
14472,6,0,0.0,One of the processes is diffusion. The second one is,train
14473,6,3,3.0,active transport- active transport is when a cell uses energy to transport substances across the cell membranepassive transport- passive transport is when a cell transports materials across the cell membrane without the use of energyosmosis- osmosis is the transport of substances through the semi-permeable membrane (water),train
14474,6,0,0.0,They swim across. They wiggle. They crawl.,train
14475,6,0,0.0,One of these ways is by the cell membrane. This organelle moves and allowes acces for food for the cell . The other one is cloralplast. This is a jell like thing in side the cell and it moves material through out the cell after the substance moves through the cell membrane.,train
14476,6,0,0.0,"Three prcesses used by cells to control the movement of substances across the cell membrane are: defication, ribosomes, and cell pores.",train
14477,6,2,2.0,Diffusion is when small particles cross over the membrane from areas of high concentration to areas of low concentration. It does not require energy but is a way to keep the environment in which the cell is in balanced.Osmosis is the diffusion of water particles through the cell membrane. It is also relative to the environment and will move from an area of high concentration of water particles to an area of low concentration of water particles.Facilitated Diffusion is when the cell has to use energy to pass particles through the membrane. It is moving particles from low concentration to high concentration.,train
14478,6,0,0.0,1.Cell Membrane-the outer oart of the organism.2.Cell wall-protects the organism and anthitng entering and leaving.3.Nucleus-helps the organisms function.,train
14479,6,1,1.0,Diffusion controls whether certain substances move across the cell membrane.Osmosis is the movement of water across the cell membrane.,train
14480,6,0,0.0,Replication-reproduction of the cellsmRNA-  it take the dna to replicate itGenetics- it makes up what we are,train
14481,6,1,1.0,osmosis- is the movement of water through the cell membrane. diffusion- is the movent of any substance through the cell membrane.flegella- the flegella are arms that help the cell move and let substances travel through the cell membrane.,train
14482,6,1,1.0,One of the processes is through cell diffusion. The second type is through the process of osmosis which pulls water through the cell. The third type is mitosis.,train
14483,6,0,0.0,The to enter the cell you have to use ATP energy.,train
14484,6,2,1.0,"Three processes used by cells are diffusion, which is the movement of molecules over a selectively permeable membrane, osmosis, which involves water being passed over the membrane, and active diffusion, which requires energy from the cell to move particles through the membrane.",train
14485,6,3,3.0,"One process used by cells is endocytosis.  In endocytosis, the cell engulfs a particle or another organism by completely surrounding it and turning the space with the particle into a vesicle.  This vesicle can now travel into the cell.  Also exocytosis is used by cells to get certain materials to leave the cell.  A vesicle is created around the particle which is then transferred outside of the cell membrane.  Another process used by cells is diffusion through protein channels.  The directs for a protein channel to be opened up in the cell membrane, and diffusion then takes its natural course of moving from an area of high concentration to an area of low concentration until equillibrium is reached.",train
14486,6,0,0.0,The cell wall desides what comes in and out of the cell throught its small holes that help make up the cell wall.The holes in the wall help suck in the nutrients that the cell needs.the holes also help remove waste from the cell membrane.,train
14487,6,0,0.0,"Cells use processes to control the movement of substances across the cell membrane, these processes are respiration, cell division, and also reproduction.",train
14488,6,1,1.0,One of them is that the cell membrane is selectivley permeable. The cell membrane controlls what enters and exits the cell.  The nucleus tells the cell what to do because it acts as a brain.,train
14489,6,0,0.0,Cells can control which amino acid strains pass through the membrane as directed by the nucleus of that cell.,train
14490,6,1,1.0,Osmosis- is the movement of water between the cell membranesDiffusion-movement of other materials through the cell membrane,train
14491,6,0,0.0,"difffusion, osmosis, and protein carriers",train
14492,6,0,0.0,they controll the movement if substance across the cell membrane by helping to figure out what goes in and what comes out..,train
14493,6,0,0.0,translocation. protein,train
14494,6,0,0.0,homeostasis     respiration system,train
14495,6,0,0.0,"Three processes used by cells to control the movement across a cell membrane are osmosis, diffusion, and active transport.",train
14496,6,0,0.0,CARRY INFORMATION PROVIDE NUTRIENTS,train
14497,6,2,2.0,"Cells use active transport to get anything that is bigger than a protein through the membrane. This requires energy. Cells also use diffusion to get most liquids across the membrane. The last process that cells use is called osmosis, and that is used to get water across the membrane. Neither the diffusion nor the osmosis require and energy.",train
14498,6,0,0.0,"The cell membrane has three processes to control the movement of substances, one being that it protects the cell, allowing only what it wants to enter and exit.",train
14499,6,1,0.0,"Osmosis, the movement of water from one place to another. Diffusion, the movement of materials from one place to another.",train
14500,6,0,0.0,cells use diffusion to move subtstances across the membrane and obtain equilibrium.,train
14501,6,2,2.0,"A cell uses diffusion, osmosis, and transportation. In diffusion, substances are able to travel across a semi permiable membrane. Osmosis mainly uses water to move across a cell membrane. There are two types of transport: active and passive. Active transport uses energy from the cell to move over the cell membrane while passive transport uses heat.",train
14502,6,1,1.0,Cells use diffition the a transport that does not use energy.  Cells use passisve transport where a sudstance comes into a cell.  Cells use active transport which a cell uses energy to grab a substance.,train
14503,6,0,0.0,One way is by using Cilia to move substances across the membrane with small hair-like apendages. Another way is to use Flagella long whip-like apendages used to move substances across the cell membrane. One more way to control the movement of substances across the cell membrane is by releasing ribosomes.,train
14504,6,0,0.0,Interphase: Substances enterMetaphase: Nutrients are collectedAnaphase: Unneccessary substances leave,train
14505,6,0,0.0,"nuecleus, enzymes, Jesus",train
14506,6,0,0.0,"One of the three processes would be the cell wall, because it keeps things from entering and exiting the cell.",train
14507,6,0,0.0,1. Osmosis2. Diffusion3. Respiration,train
14508,6,0,0.0,-Its nucleus sends out information to the cell membrane so it can preform functions.-Uses mitochondrion to give the cell membrane commands.- Uses proteins,train
14509,6,2,2.0,Processe One: Processe one is active transport; this requires energy.Processe Two: Processe two is passive transport; this does not require energy.Processe Three: Processe three is no movement.,train
14510,6,0,0.0,cells transport energy across the membrane.,train
14511,6,0,0.0,"One process is osmosis. Another is diffusion. The last is transfusion,",train
14512,6,2,2.0,"Osmosis: Osmosis is  a type passive transport across a barrier, such as a cell membrane.  This type of transport does not require any energy.Phagocytosis: Phagocytosis is a process by which a cell surrounds a material and brings it into the cell.  This process is a type of endocytosis and this process requires energy. Endocytosis: In this process, a cell brings in molecules or substances, which requres energy.  This is a typw of active transport.",train
14513,6,0,0.0,by carring them,train
14514,6,0,0.0,"diffusion, crossing over, active diffusion",train
14515,6,0,0.0,"PHOTOSENTHISIS,",train
14516,6,0,0.0,Transportation they move all around the placeThey soak up nutrientsThey have have ribomsomes They collect enyzymes,train
14517,6,1,0.0,Osmosis transports by waterFilicated diffusion from lower to higher using proteinDiffusion from high to low,train
14518,6,0,0.0,"The processes cells use is translation, transcription, and diffusion. The cell can enter the cell through diffusion. In translation, the cell changes it's enzymes and with transcription the cell moves it's strands of dna.",train
14519,6,0,0.0,exocytosis-movement of substances out of a cellendocytosis-movement of substances into a cellsolute pump-moving substances in and out of cell,train
14520,6,0,0.0,It gives it the imformationprotectes it,train
14521,6,0,0.0,1. They move by useing little hairs on them.2. They use there membrains to control there movement. 3.  They move when they are need by the membrain.,train
14522,6,1,0.0,The cell membrane is selective on what it lets pass through it.  It only lets certain things that will help the cell pass through its barrier.,train
14523,6,0,0.0,osmosisdiffusion,train
14524,6,0,0.0,"Mitochondria, Golgi Body, Mitosis",train
14525,6,0,0.0,"The three processes are replication, transcription, and translation.",train
14526,6,1,1.0,endocrytosis- chooses what goes inexocytosis- choose what goes outselective permeabilty- chooses what goes in and out of the cell,train
14527,6,0,0.0,They use the cell mebrain to move from place to placethey can use the flow of water,train
14528,6,0,0.0,The cells use Cell Defussion,train
14529,6,0,0.0,The cell membrane creates a barrier for all things entering or exiting the cell. The golgi body works as a pack mule to move proteins throughout the cell. The cilia or flagella are finger-like structures used to move objects.,train
14530,6,0,0.0,how much water gets in the cell.it let's oxygen in,train
14531,6,0,0.0,"it helps the cells move, it also helps take out bad baccterrai",train
14532,6,0,0.0,Three processes used by cells to control the movement of substances across the cell membrane are trna nuclie and mrna.,train
14533,6,0,0.0,"Organelle,Membrane, and Protist",train
14534,6,1,1.0,-selective penetration; where a cell decides which substances can enter and which can not (?)-cilia; hair-like structures that move the cell (?)-flagellum; also hair-like structures that move the cell (?),train
14535,6,2,2.0,"Osmosis is one way cells move water across its membrane. Osmosis is the diffusion of water. Diffusion is when molecules move from a high concentration to a low concentration across the cell membrane. Another way is by facilitated diffusion. Facilitated diffusion is when the molecules move from a low concentration to a high concentration, against the concentration gradient. This type of diffusion requires ATP. A third way molecules cross the cell membrane is by exocytosis. Exocytosis is when a cell releases waste out of the cell. This process occurs by diffusion.",train
14536,6,2,2.0,"1. ACTIVE transport- moveing substances acroos the membrain that requiers energy 2. passive transport- moves matereals acrose the membrain, requiers no energy",train
14537,6,0,0.0,they use their tail for movement.proteinsnucleus,train
14538,6,1,1.0,One prosses of moving substances across a cell is Osmosis. This is when water masses through the cell membrane.,train
14539,6,0,0.0,"Some cells use the cell wall as a barrier, to allow or block certain sustances from coming in.  Other particles may be too large to come through by themselves, so other cells will absorb them and carry them through.  Other cells may use osmosis as a means of transporting or disposing of certain sustances.",train
14540,6,0,0.0,-mRNA carries out messages throughout the cell-tRNA transfers energies throughout the cell-rRNA reproduces,train
14541,6,0,0.0,one part opens and kinda suck it in and another part filters to keep the bad thing out and then the first part which is the cell membrane closes back up.,train
14542,6,0,0.0,The holes in a cell membrane let proteins and other good or bad things that cells need into and out of the cell by opening and closing.The nucleous tells the cell membrane when and when not to open its holes up to let things in and out.,train
14543,6,0,0.0,cells change prokaryotesprotects nucleuscirculates other cells,train
14544,6,0,0.0,"Three processes used by cells to control the movement of substances across the cell membrane is type of phase their on, the protein that tells when to replicate.",train
14545,6,1,1.0,"One process that a cell uses to control the movement of substances across the cell membrane is the surface area. If the surface area is too large, the cell won't let any more substances move throughout the cell membrane. Another way is facilitated diffusion. This controls the amount of substances that are allowed to enter the cell.",train
14546,6,2,2.0,Diffusion is the process when a substance is transfered from inside the cell to outside.  This process does not require any energy.Active transport is the movement of substance from a low concentration to a high one.  This does require energy.Osmosis is the movement of water through the cell membrane.  The cell membrane descides what water goes in and out of the cell.,train
14547,6,0,0.0,"There is Active transport, Passive transport, and something else.",train
14548,6,1,1.0,"The cell can use passive transport, which allows things to freely move in and out of the cell given the concentration of the matter. Active transport uses energy from the cell to move materials against the gradient. One form of this moves materials out, called endosymbiosis. Another form moves them inside the cell, called exosymbiosis.",train
14549,6,0,0.0,"reproduction, cellular communication, cellular reproduction",train
14550,6,0,0.0,"Run DNA, Datizing.",train
14551,6,0,0.0,One processe is called cell divison,train
14552,6,0,0.0,"REPRODUCING, GROWNING, AND LIVING SPACE",train
14553,6,0,0.0,THEY MOVE THROUGH THE CELL SYSTEM.THEY MAKE SURE THAT THE CELLS ARE NOT INFECTED WITH DISEASES.THEY REPRODUCE AND MAKE NEW CELLS FOR THE CELL MEMBRANE,train
14554,6,0,0.0,-blood flow-energy-vains,train
14555,6,0,0.0,1.proteins2.dna3.rna,train
14556,6,0,0.0,1 copy2 reproduce3 do it over again,train
14557,6,0,0.0,1.) Exocytosis: A process by which materials are moved out of a cell.2.) Endocytosis: A process by which materials are moved into a cell.3.) Solute pump: Where materials are moved into or out of a cell by a two way pump that runs off of an enzyme. It is a passive transport and an example is a sodium-potassium pump.,train
14558,6,0,0.0,"Three processes used by cells to control the movement of substances across the cell membrane are reproduction, producing more organisms, movement, moving from place to place, and photosynthesis, if the organism is photosynthetic to make food.",train
14559,6,0,0.0,Diffusion and osmosis are two types of movement of substances across a cell membrane. diffusion is used to diffuse outwards. osmosis is used to slide over the membrane.,train
14560,6,0,0.0,The cell,train
14561,6,3,3.0,1.Diffusion- when cells go from a more concentrated area to a less concentrated area.2. Facilitated Diffusion- when molecules can't move through the lipid bilayer and move through the protein channel instead3. Osmosis- the diffusion of water through a selectively permeable membrane,train
14562,6,0,0.0,The nuclius is the brain of the cell that controls everything.  The vacuol takes all unessisary wast and bacteria out of the cell. The mitocondrian surve to maximize cellular reperation by increasing cellular communication.,train
14563,6,0,0.0,metosis interphase and prophase,train
14564,6,2,3.0,Passive transport allows water to enter without much energy being used from the cell. Active transport is the use of energy to move a protien across the cell membrain. Carrier protiens use a certin type of chemical make up to control what goes into a cell. A Transport protien allows molcules of a certin size to pass through the membrain.,train
14565,6,0,0.0,Osmosis is when water on each side of the membrane reaches an equalibrium.Diffusion is when any substance reaches an equilibrium across a semipermiable membrane.Facilitated diffusion is when the substance is moved from the low concentration side of  the membrane to the highly concentrated side of the membrane.,train
14566,6,1,1.0,1. Phagocytosis- It traps certain materials and allows them to enter the cell2. Exocytosis- Pushes certain materials out of the cell.3. Entrocytosis- Allows certain things into the cell.,train
14567,6,0,0.0,MITOSIS  REPRODUDTION  EVULUION,train
14568,6,2,2.0,1. Active Transport: Used to move substances by way of transport protien against the concentration gradient. Energy Required.2. Passive Transport: Used to move substances through the membrane without using energy.3. Osmosis: Moving water across the membrane by way of carrier protiens.,train
14569,6,0,0.0,"protiens, lipids, and amino acids",train
14570,6,0,0.0,"disruptive, stabilizing, and molting",train
14571,6,0,0.0,a protective sheild,train
14572,6,0,0.0,endocytosis-moving materials into the cell.excocytosis-moving material out of the cell.sodium/potassium pump,train
14573,6,0,0.0,one would be by using the flagelum beause it helps to give movement,train
14574,6,0,0.0,"One would be the cell wall, Another would be the nucleus membrain, and the last one would be the nucleus.",train
14575,6,0,0.0,"There is osmosis, homeostasis, and diffusion across a cell memebrane. Homeostasis helps control the temperature of the cells by knowing how much fluid needs to be in a cell. Osmosis is the process of how much fluid or water is needed inside of a cell. Diffusion across a cell membrane is where it only lets in certain chemicals that the body needs. It lets out the water and other fluid inside a cell.",train
14576,6,0,0.0,"the ER,  the nucleus, and the cytoplasm.",train
14577,6,0,0.0,"Three processes that control the movement across a cell membrane is the sugar, ribose, and a phosphate.",train
14578,6,0,0.0,one thing they do is keep certain things that the cell wants in or out. This is done by a gate like strycture on the surface od the membrane. this mainly allows almost all things to get in and certain things to get out.,train
14579,6,0,0.0,"The three process used by cells to control the movement of substances across the cell membrane are glycolysis, osmosis, and diffusion.  Glycolysis is anaerobic, meaning that it does not require oxygen.  Osmosis is the taking in and removing wastes or materials from the cell.  Diffusion is the movement of water across a cell- may have to deal with a hypertonic or hypotonic solution.",train
14580,6,0,0.0,"active transport, passive transport, and",train
14581,6,3,3.0,"Cells use passive transport to help substances move across the cell membrane. The substances are going through diffusion and following their concentration gradient.Cells use active transport, also. During active transport, energy input is needed from ATP to move a substance against its concentration gradient.Cells use endocytosis and exocytosis to move things into and out of the cell. In exocytosis, vesicles fuse with the cell membrane and release their contents outside of the cell. In endocytosis, the cytoplasm moves inward and forms a vesicle around the incoming material.",train
14582,6,0,0.0,"Firstly, there are only so many entrances through the cell membrane that food or other things can enter through. Secondly, if the cell get to much food or other things inside of it, it will close these holes. Thirdly, there are organisms inside and outside the cell that control the flow of food",train
14583,6,0,0.0,nucluelus membrane flagellem,train
14584,6,0,0.0,muscle brain and heart,train
14585,6,0,0.0,respirationreproductiondnarna,train
14586,6,0,0.0,Passive transport is to help the cells to move throughout the cells. Active transport is the transport that is always active and moving. Sugars are one of the transports to.,train
14587,6,0,0.0,1. Cells use cilla.2. Cells use a flagellum3. Cells move in the bloostream,train
14588,6,2,3.0,Endocytosis: the cell uses energy to envelop an outside object into the cellExocytosis: the cell uses energy to envolop an inside object in order to get it out of the cellOsmosis: Water goes through the cell membrane without using energy,train
14589,6,0,0.0,"Plasma Membrane: Jelly-like fluid that keeps the parts of the cell in place.Cell Wall: Holds all these parts in the cell, and protects the parts inside such as the nucleus. Keeps foreign organisms out of the cell.",train
14590,6,0,0.0,They move around the cells membrane and comunicate by signaling each other and also by comunicating with one another in oter ways they all have a funtion or job to do when in the cell membrane.,train
14591,6,0,0.0,"Three processes used by cells to control the movement are the cell membrane, the cell wall, and the cell nucleous.",train
14592,6,0,0.0,SEPARATE  PASSAGESCERTAIN JOBS,train
14593,6,1,1.0,"active transport,which is where energy is envovled.there is cellular respiration,which is the oxygen flow.",train
14594,6,0,0.0,transpotation divises,train
14595,6,0,0.0,cells carry them to the places they need to beas the cell goes across the membrane as the substance is being used. the substance would be used up again after the first time.,train
14596,6,0,0.0,"Cell growth, cell division, replication.",train
14597,6,0,0.0,The golgi apparatus acts as a transportation system of protiens in a cell by importing and exporting the proteins. The ribosomes are protein builders in the cell and the endoplasmic reticulum controls what proteins the cell keeps.,train
14598,6,1,1.0,Endocytosis- Into cell. Exocytosis- Out of cell.Osomosis- Diffusion of water out of the permeable membrane.,train
14599,6,0,0.0,The cell uses osmosis and facilitated diffusion to move substances across the cell membrane.,train
14600,6,0,0.0,One process is that the cells use their functions to move substances. Two is that differnet organelles help the cells move the substances. And the third is that the cells guide the substances to their destination.,train
14601,6,0,0.0,movement,train
14602,6,0,0.0,mitosis,train
14603,6,0,0.0,control the membrane control its movements,train
14604,6,0,0.0,The cell membrane determines what go into the cell and what leaves the cell.,train
14605,6,0,0.0,They carry itwiggle it accrostglide it,train
14606,6,0,0.0,The carbon chains on the end of proteins on the outside of the membrane filters what goes in and out of the cell. Proteins on the inside of the membrane block out some of the things that may find a way through transprort proteins. Finaly there are proteins on the inside of the cell which can stop anything from getting into the cell.,train
14607,6,0,0.0,the cell has a seletively permeable membrane and uses osmosis and reverse osmosis to move material across the cell membrane.,train
14608,6,0,0.0,The process is called Energy Transport Chain.,train
14609,6,0,0.0,1. Mitochondrian carry energy.                2. Flagella makes sure everything moves properly in the cell.,train
14610,6,3,3.0,Osmosis can be used to diffuse water accross a membrane.An active transport can be used to move objects against the consentration gradient. Protiens imbeded in the membrane are used to do this. It takes more energy than a passive transport.A passive transport uses a consentration gradient to move substances accross the membrane. A passive transport uses little or no energy.,train
14611,6,0,0.0,One process that the cell uses to control movment of substances across the cell membrane is by osmosis. Another procces is faciliated diffusion. The last process of movement of substances across the cell membrane is diffusion.,train
14612,6,0,0.0,The cell has a cell wall the controls what comes in and what comes out of the cell. there are holes on the cell wall that only certain things that the cell needs and wants to get rid of.,train
14613,6,0,1.0,The permiable membrane only takes in food and energy that is need. It also discards the already used substances in the cell. It also regulates osmosis.,train
14614,6,0,0.0,"cell wall: it can allow things to enter or leave , so it can control how the movement across the cell membrane.cells move causing the movement also to be determinedhow healthy the cell is.",train
14615,6,2,1.0,The lipid bylear acts as a wall to block out unwanted particles and if it wants something to leave or enter it will make things like pockets and allow the particles to enter the pocket and it will close itself and allow the particle to leave. The cell also uses osmosis to allow the water to go through the cell.,train
14616,6,0,0.0,anaphase-interphase-metaphase-,train
14617,6,1,1.0,Dynamic equilibrium: the cell membrane keeps the same amout of substances in a cell as there is out.Diffusion: the movement of water across the cell membrane.Semipermeable membrane: allows some substanes to enter and others to not enter the cell.,train
14618,6,0,0.0,"The first is osmosis where a liquid moves through the cell membrane by the process of diffusion.  Another process the cells use is that a certain substance may only enter the cell if it has the correct protein sequence.  The last process is that a substance isn't able to move across the cell membrane if it would be harmful to the cell, so the cell membrane's function is to keep these substances from getting into the cell.",train
14619,6,0,0.0,DifferentiationExocysosis,train
14620,6,0,0.0,"filtering, what enters and leaves the membrane, and protection",train
14621,6,0,0.0,"meiosis, mitosis, lysosome,they all control what is going on inside of a cell",train
14622,6,0,0.0,mRNArRNAtRNA,train
14623,6,0,0.0,"They use nuclear envelope which is the processing center of the cell. Ribosomes, which are around cell membrane and Chromosomes that are around the cell membrane too.",train
14624,6,0,0.0,"Meosis, Metaphase, and RNA.",train
14625,6,0,0.0,Three processes used by cells to control the movement of substances across the cell membrane are mitosis and meiosis.,train
14626,6,0,0.0,The cell uses the Chloroplast to move things quickly and efficently.  They also use the cell wall to keep things in so they can't loose anything.  The membrane tells everything where it needs to be and where to go.,train
14627,6,0,0.0,"1. Waste removal: Waste is removed from the cell.2. Reproduction: If the cell gets to many materials, it gets to big to function properly, so it splits into two living organisms.3. Sponge-like surface: Selectively lets things in and out of the cell.",train
14628,6,0,0.0,"The cell membrame, the nucleus, and the cell wall. The cell membrame lets it pass through. The nuclues controls all of the actions. The cell wall holds up a plant.",train
14629,6,0,0.0,the peocess is the reputation,train
14630,6,0,0.0,"They are mitosis, meosis, and the other one i dont know.",train
14631,6,0,0.0,Make it easier for them to move,train
14632,6,0,0.0,"The processes used by cells to control the movement of a substances across the cell membrane is movement,respiration,reproduction.",train
14633,6,3,3.0,"Three processes used by cells to control the movement of substances across the cell membrane are sodium-potassium pumps, endocytosis, and exocytosis. Sodium-potassium pumps remove three sodium ions and recieve two potassium ions through a passageway in the membrane. Endocytosis is a process in which a group of phospholipids surrounds a substance outside of the cell in a circle and carries it in to the cell. Exocytosis is the same process as endocytosis except that the substances are removed from the cell instead.",train
14634,6,0,0.0,One process used by cells to control the movement of a substance is that the nucleous. An other way the cell controls movement is when the ribosomes carry information from one  thing in a cell to another. Lastly is when the RNA and DNA make up sequences telling what should happen in  the movement of the cell.,train
14635,6,0,0.0,"The three processes used by cells are receiving nutrients, throwing away their wastes, and carring out information to other cells.",train
14636,6,0,0.0,"substance,structure, liquid",train
14637,6,1,1.0,"Osmosis is a process used by cells to move water across the cell membrane. A sodium-potassium pump is a process used by cells to move sodium and potassium up the cell's concentration gradiant. In turn, the concentration gradient moves things from higher to lower concentrations across the cell membrane.",train
14638,6,0,0.0,The cell membrane lets things in.Protein picks up the sustance and moves it around.The substance floats in the cellmembrane.,train
14639,6,0,0.0,Three processes used by cells to control the movement of substances across the cell membrane are using the tRNA to move nucleotides,train
14640,6,0,0.0,Cell wall blocks particles.Cell membrance controls the what goes in and what comes out.Cytoplasm helps decide.,train
14641,6,0,0.0,EndocytosisExocytosisDiffusion,train
14642,6,0,0.0,respration it helps it to move more and faster.,train
14643,6,0,0.0,"ENERGY,",train
14644,6,0,0.0,Cells controll the movement of substances across the cell by reducing what they allow out of the cell.,train
14645,6,0,0.0,Cell membrane controls what enters and leaves the cellribosomes make protein and send it where it needs to go the lysosomes control the waste of the cell and dispose of it,train
14646,6,0,0.0,with the tail at the end of the cell. The cell walls. The celll membrain to tell it what to do.,train
14647,6,0,0.0,The plasma membrane helps control what crosses the cell membrane. The nuclear membrane controls what crosses the cell membrane. Diffusion helps control how much fluid crosses the cell membrane. Osmosis helps control what substances cross the cell membrane.,train
14648,6,0,0.0,"Diffusion, selective permiabilty, and osmosis",train
14649,6,0,0.0,They have a cell wall which protects anything from getting in and anything going out.  They have organelles to break down proteins and get the waste out of cells.  Cells also have mitochondria that increase its surface area to add more respiration to the cell.,train
14650,6,0,0.0,Flagella- flagella are long  whip-like structures that help them move across an area.Cilia- cilia are hair-like structures that allow the cell to move aroundSlime- slime helps snails slide across areas.,train
14651,6,0,0.0,"Molecules stop certain substances from getting accross, but sometimes the substances can sneak in when another substance in going in.",train
14652,6,0,0.0,They are what makes everything happen in our body.,train
14653,6,0,0.0,The three movements are anaophase telophase and peolphase.,train
14654,6,0,0.0,OsmosisMitosisMeosis,train
14655,6,0,0.0,-to keep there cell in the same shape.-to find food.-to keep diffrent bacteria out of people system.,train
14656,6,1,1.0,Diffusion is used which is the movement of particles across a semi permiable  membrane from a high to low concentration. Osmosis is also used which is the movment of particles from hypotonic and hypertonic solutions.,train
14657,6,0,0.0,The cell membrane protects the cell from anything that the cell would not like inside of it. the cell wall has the same function as the cell membrane the just do not appear on the same type of cell. A third examp-le could me the,train
14658,6,0,0.0,"The ER, that makes protein. The RNA, that packages the proteins, and messanger R that delivers the packaged protein.",train
14659,6,1,1.0,"One way is osmosis, the way water movcs through the cell membrane. Another way is like avtive and passive transport.",train
14660,6,0,0.0,reproduction,train
14661,6,0,0.0,RNAMRNADNA,train
14662,6,0,0.0,"The three processes used by the cell are the making of proteins,the packing process,and the moving of the proteins out.",train
14663,6,2,2.0,Osmosis is movement of water across a selectively permiable membrane.Diffusion requires none of the cells energy to move substances through the cells membrane.Active transport requires the cells energy to move substances through the cell's membrane by using things such as protein channels.,train
14664,6,1,1.0,Passive - Goes in and out the cell without using energy,train
14665,6,1,0.0,The cell has a permeated membrane that allows certain things in and keeps certain things out. This also allows the cell to get rid of waste.,train
14666,6,0,0.0,"Cells move protien to every part of your body. There are millions of cells in your body, working to fight iff infection.Cells help keep you healthy.",train
14667,6,0,0.0,The nucleus sends out a message to the rest of the cell and the cell moves?,train
14668,6,0,0.0,"The Flagellum is used to help the cell move around, and move it can move other organisms.",train
14669,6,0,0.0,1. It moves by the way the chromatids attach to the substances.2. It also moves by the nucleus drawing it closer to it.3. It also moves by the ribosomes that help the chromatids move it.,train
14670,6,0,0.0,the nucleousThe cytoplasm,train
14671,6,0,0.0,"high to low,",train
14672,6,1,1.0,Cells use various types of processes to move substances across the cell membrane.  Osmosis is the process in which water is transfered between cells of diffrent types.  Cell membrane also detects which kind of materials allow to enter the cells and it will only allow it pass if it has a certain protein coating.,train
14673,6,2,2.0,"One way of moving substances across the cell membrane is through Active Transport. Active Trasport uses energy to force substances out of the membrane. Passive Transport also moves substances out of the membrane, but it does not require energy. Diffusion is another way of transporting substances.",train
14674,6,0,0.0,"Three processes used by cells to control the movement of substances across the membrane are: the cytoplasm slowing the substances and acting like a jello to control the movement, endoplasmic reticulum, and the golgi apparatus.",train
14675,6,0,0.0,Process one- nuclear envelope and pores allow things to travel in and out of the nucleus. Process two- Cell membrane protects the cell and also decides what can go in and out of the cell.Process three- osmosis,train
14676,6,0,0.0,identitfy they have to idetitfy the bad guy firstdestroy they have to destroy the bad guy so it doesnt harm youremember they have to remember the bad guys so they wont harm you anymore,train
14677,6,0,0.0,Three processes the cell does is hypertension and hypotension.,train
14678,6,0,0.0,energy,train
14679,6,0,0.0,The gogli apparatus is orgenelle that allows ribosomes to flow in and out to go to different locations inside the cell.The nucleoulus produces ribosomes that carry nutrients to certain parts of the cell.The Smooth ER carries out substances to the nucleus of the cell.,train
14680,6,3,3.0,"Cells use processes to move substances across the cell membrane. Three ways to do this are active, passive, and diffusion. Active transport requires energy, this may use transport protiens. Passive transport does not require energy, the molecules just pass through the membrane. And diffusion is the the net movement of particles from an area of high concentration to an area of low concentration.",train
14681,6,0,0.0,1.) homeostasis-it controls the temperature of the cell to help it survive2.),train
14682,6,0,0.0,In the cell membrane there is a barrier that protects anything from coming in the cell or out of the cell.,train
14683,6,0,0.0,decomposing,train
14684,6,0,0.0,They pass through the golgi apparatus,train
14685,6,1,1.0,1. Selective Permiability - The cell lets in certain substances through the cell membrane.,train
