Id,EssaySet,Score1,Score2,EssayText,split,CorrectedSpellingEssayText
8228,4,1,1.0,"The article uses ""invasive"" to emphasize how the lives of certain creatures can effect a human's standard of living in safety as well as other animals. Pythons are ""invasive"" because they eat most animals it's size , and because they pose a threat to humans by appearing in cars, homes, backyards, etc.",train,"The article uses ""invasive"" to emphasize how the lives of certain creatures can affect a human's standard of living in safety as well as other animals. Pythons are ""invasive"" because they eat most animals their size, and because they pose a threat to humans by appearing in cars, homes, backyards, etc."
8229,4,0,0.0,Invasive means staying in one place. Most animals stay in their environment unless someone takes them to a new one. This describes what MacInnes is doing.,train,Invasive means spreading in one place. Most animals stay in their environment unless someone takes them to a new one. This describes what MacInnes is doing.
8230,4,0,1.0,The significance of the word invasive means dangerous. The article was telling us that many species and reptiles are invasive species.,train,The significance of the word invasive means dangerous. The article was telling us that many species of reptiles are invasive species.
8231,4,0,0.0,The significance of the word invasive is to describe the animal and its behavior.,train,The significance of the word invasive is to describe the animal and its behavior.
8232,4,1,0.0,"The significance of the word invasive to the rest of the article is that pithons are dangerous species, and McInnes thinks it's unfair. He says ""I think that invasive is passing judgement.",train,"The significance of the word invasive to the rest of the article is that pythons are dangerous species, and McInnes thinks it's unfair. He says ""I think that invasive is passing judgment."""
8233,4,1,1.0,"The significance of the word ""invasive"", invasive species unchecked by natural predators and threats to different biodiversity.  And how fast animals spreads and move place to place.",train,"The significance of the word ""invasive"", invasive species unchecked by natural predators and threats to different biodiversity. And how fast animals spread and move place to place."
8234,4,0,0.0,The word invasive is significant to the rest of the article because they are talking about invasive animals and how people's pets turn into invasive animals.,train,The word invasive is significant to the rest of the article because they are talking about invasive animals and how people's pets turn into invasive animals.
8235,4,1,1.0,Invasive quite literally means something that does not belong but intrudes and stays anyway. This applies to the rest of the article because it is stating that they are endangering society and taking over Florida.,train,Invasive quite literally means something that does not belong but intrudes and stays anyway. This applies to the rest of the article because it is stating that they are endangering society and taking over Florida.
8236,4,1,0.0,"The significance of the word ""invasive"" in this story is that some people think it's unfair and they should call it an introduction. It shows different opinions on what people like. Which species they like.",train,"The significance of the word ""invasive"" in this story is that some people think it's unfair and they should call it an introduction. It shows different opinions on what people like, which species they like."
8237,4,0,1.0,I think that the word invasive means they're immigrants because they're foreign species that are making eating natives killing off the native species feeding on endangered species.,train,"I think that the word invasive means they’re immigrants because they’re foreign species that are eating natives, killing off the native species, and feeding on endangered species."
8238,4,1,1.0,"The word ""Invasive"" is used in the article about the Burmese python. Invasive means to take up space. ""such as the Burmese python which is breeding up a storm in the everglades"" (page 4). Soon they will be spreading all over the U.S.",train,"The word ""invasive"" is used in the article about the Burmese python. Invasive means to take up space. ""Such as the Burmese python which is breeding up a storm in the Everglades"" (page 4). Soon they will be spreading all over the U.S."
8239,4,1,0.0,"The word ""Invasive"" means that animals who are not so popular are breeding and becoming popular along the cope corals.",train,"The word ""invasive"" means that animals who are not so popular are breeding and becoming popular along the cope corals."
8240,4,2,1.0,The word invasive in this article speaks of animals that are not native to the U.S.A or other countries. They are brought over and sold as pets by people like RobRoy. Then the pet owners don't want the animal anymore and let it go. Then this animal invades the native habitat of other creature and they have to cope with a new threat.,train,The word invasive in this article speaks of animals that are not native to the U.S.A. or other countries. They are brought over and sold as pets by people like RobRoy. Then the pet owners don't want the animal anymore and let it go. Then this animal invades the native habitat of other creatures and they have to cope with a new threat.
8241,4,1,1.0,"The word ""invasive"" implies that the pythons do not belong and are doing something wrong. MacInnes, however, believes that they are merely ""introduced"" and that ""the term ""invasive species is unfair."" The pythons are being called invasive because they have recently appeared in an area that is new and uncustomary.",train,"The word ""invasive"" implies that the pythons do not belong and are doing something wrong. MacInnes, however, believes that they are merely ""introduced"" and that ""the term 'invasive species' is unfair."" The pythons are being called invasive because they have recently appeared in an area that is new and uncustomary."
8242,4,1,1.0,"The word ""invasive"" in this article is used often in paragraph 9, Biologist are referenced as saying that ""invasive species... are major threats to biodiversity."" They are referring to pythons there-saying they are dangerous. The Biologists are stereotyping pythons as ""invasive"" and saying they are not good for the environment.",train,"The word ""invasive"" in this article is used often in paragraph 9. Biologists are referenced as saying that ""invasive species... are major threats to biodiversity."" They are referring to pythons there, saying they are dangerous. The biologists are stereotyping pythons as ""invasive"" and saying they are not good for the environment."
8243,4,1,1.0,The significance of the word invasive throughout the story is that different species are booming and spreading in America. Invasive is the symbol of this article because through the short story the author talks about un-native species spreading around America.,train,The significance of the word invasive throughout the story is that different species are booming and spreading in America. Invasive is the symbol of this article because throughout the short story the author talks about non-native species spreading around America.
8244,4,1,1.0,Invasive animals are known to be a threat to the other habitats. Those types of animals are unchecked by natural predators.,train,Invasive animals are known to be a threat to other habitats. Those types of animals are unchecked by natural predators.
8245,4,1,1.0,The word invasive means they are unchecked by natural predators and they are major threats to biodiversity.,train,"The word invasive means they are unchecked by natural predators, and they are major threats to biodiversity."
8246,4,0,0.0,"Invasive means its growing more popular, more people are getting pythons or reptiles for pest.",train,Invasive means it's growing more popular; more people are getting pythons or reptiles for pets.
8247,4,1,1.0,"Invasive, as MacInnes says is a word that suggests, ''passing judgement''/(Achenbach). Invasive species are species that have been introduced to a new habitat unnaturally. Pythons are an invasive species, as they were introduced into the Florida Everglades. The judgement words hints at the articles bias to remaining invasive species from their unnatural habitat.",train,"Invasive, as MacInnes says, is a word that suggests, ''passing judgment'' (Achenbach). Invasive species are species that have been introduced to a new habitat unnaturally. Pythons are an invasive species, as they were introduced into the Florida Everglades. The judgment word hints at the article's bias to removing invasive species from their unnatural habitat."
8248,4,1,1.0,"The word invasive in this article refers to the species of animals living in an area  that they shouldn't be due to human intervention either by bringing them here physically, or destroying their homes so they have nowhere else to go except where they are generally unwanted.",train,"The word invasive in this article refers to the species of animals living in an area that they shouldn't be due to human intervention, either by bringing them here physically or destroying their homes so they have nowhere else to go except where they are generally unwanted."
8249,4,1,1.0,The significance to the word invasive is that there talking about invasive species. It's like the species that should be there and are invading on our American soil from other places around the world.,train,The significance of the word invasive is that they’re talking about invasive species. It's like the species that shouldn't be there and are invading our American soil from other places around the world.
8250,4,0,0.0,"The author uses the word ""invasive"" somuch to just prove to the reader that these animals really are dangerous and should not be allowed as pets. The connvictation with theword invasive its very negative which is how the author would like it to feel.",train,"The author uses the word ""invasive"" so much to just prove to the reader that these animals really are dangerous and should not be allowed as pets. The connotation with the word invasive is very negative, which is how the author would like it to feel."
8251,4,1,1.0,"The word ""invasive"" is meaning that animals can't get used to living in totally different climates easily. An example is, ""Biologists however, say that invasive species, unchecked by natural predators are major threats to biodiversity"" (4).",train,"The word ""invasive"" means that animals can't get used to living in totally different climates easily. An example is, ""Biologists, however, say that invasive species, unchecked by natural predators, are major threats to biodiversity"" (4)."
8252,4,0,0.0,The word invasive means that something is dangerous of some nature. The article said that invasive is passing judgement. This shows that people shouldnt categorize certain species as invasive.,train,The word invasive means that something is dangerous by some nature. The article said that invasive is passing judgment. This shows that people shouldn't categorize certain species as invasive.
8253,4,0,0.0,The say felt like the word invaise was a very harsh word and that they would be introduced species.,train,The say felt like the word invasive was a very harsh word and that they would be introduced species.
8254,4,1,1.0,Invasive is different to this article because of its meaning and because of the topic of this article which is about species particulary the snake which is invasive in a way were it can easily adapt to certain situations.,train,"Invasive is different from this article because of its meaning and because of the topic of this article which is about species, particularly the snake, which is invasive in a way where it can easily adapt to certain situations."
8255,4,1,1.0,Invasive species are species  of animals that are growing large and are different breeds. Biologist say that invasive species unchecked by natural predators are major threat to biodiversity.,train,Invasive species are species of animals that are growing large and are different breeds. Biologists say that invasive species unchecked by natural predators are a major threat to biodiversity.
8256,4,1,1.0,"The word invasive is significant to the article because generalist species, like the pythons are spreading around and invading on human life. The article states, "" helped drag hundreds of Burmese Pythons out of the weeds, off roadways and even from under the hood of a tourist's car ! (9)",train,"The word invasive is significant to the article because generalist species, like the pythons, are spreading around and invading human life. The article states, ""helped drag hundreds of Burmese pythons out of the weeds, off roadways, and even from under the hood of a tourist's car!"" (9)"
8257,4,2,2.0,"The word ""invasive"" is used to show how animals such as pythons were unintentionally brought into an environment. These animals are usually thought of as harmful to the environment it lives in. This pertains to the article because one point of view considers the python invasive. According to some, these ""invasive"" animals ""are imperiling five endangered species in the Florida keys"". Those who support this statement would consider the python invasive.",train,"The word ""invasive"" is used to show how animals such as pythons were unintentionally brought into an environment. These animals are usually thought of as harmful to the environment they live in. This pertains to the article because one point of view considers the python invasive. According to some, these ""invasive"" animals ""are imperiling five endangered species in the Florida Keys"". Those who support this statement would consider the python invasive."
8258,4,1,1.0,"Invasive implies that these animals are just brought to urban areas from their natural habitat, and they do not belong in homes. The article focuses on the possible threats of these animals, and their struggles to adapt to human surroundings even though.",train,"Invasive implies that these animals are just brought to urban areas from their natural habitat, and they do not belong in homes. The article focuses on the possible threats of these animals, and their struggles to adapt to human surroundings even so."
8259,4,1,2.0,"The word ""invasive"" is important in this article, because the article talks of the impact ""invasive"" species have on the enviorment. The article talks about what makes a species invasive, a generalist vs. a specialist, and how invasive species affect & might affect the U.S.",train,"The word ""invasive"" is important in this article because the article talks of the impact ""invasive"" species have on the environment. The article talks about what makes a species invasive, a generalist vs. a specialist, and how invasive species affect & might affect the U.S."
8260,4,1,1.0,"The word inasive is significant to the rest of the article because their are inasive species all around the world. The article says that the Bermuse python is an inasive species wich is breeding alot in the Everglades. Also the article states ""MacInnes contenos that the government eye estimates posed by masive reptiles.",train,"The word invasive is significant to the rest of the article because there are invasive species all around the world. The article says that the Burmese python is an invasive species which is breeding a lot in the Everglades. Also, the article states ""MacInnes contends that the government eye estimates posed by massive reptiles."
8261,4,1,1.0,The significance of the word Invasive to the rest of the article is how. In paragraph shows us USGS mak potential python habitat stretching from California to Delaware and including in the South.,train,"The significance of the word invasive to the rest of the article is how, in the paragraph, it shows us USGS map potential python habitat stretching from California to Delaware and including in the South."
8262,4,1,1.0,"The word ""invasive"" is significant to the rest of the article. The article shows how invasive species can be bad when it says ""are major threats to biodiversity."" Here, the word invasive applies and is significant because it proves a point. It shows the seriousness that the article is trying convay. It is also significant to show that the species were not originally there, like when the article talks about how the snakes got to the Everglades after Hurricane Andrew.",train,"The word ""invasive"" is significant to the rest of the article. The article shows how invasive species can be bad when it says ""are major threats to biodiversity."" Here, the word invasive applies and is significant because it proves a point. It shows the seriousness that the article is trying to convey. It is also significant to show that the species were not originally there, like when the article talks about how the snakes got to the Everglades after Hurricane Andrew."
8263,4,0,0.0,The significance of this word invasive is that it is throughout the whole story. Such as them to using bout pythons being invasive creatures.,train,"The significance of this word invasive is that it is throughout the whole story, such as them using about pythons being invasive creatures."
8264,4,0,0.0,"The significance of the word ""invasive "" to the rest of the article. The word invasive means species or supspecies also bold for example when it mentions.",train,"The significance of the word ""invasive"" to the rest of the article. The word invasive means species or subspecies also bold for example when it mentions."
8265,4,1,1.0,"The word invasive is significant to the article because it illustrates how many reptiles are being distrubtive. For example, these reptiles are a threat to biodiversity. They're causing many species to become endangered or extinct.",train,"The word invasive is significant to the article because it illustrates how many reptiles are being disruptive. For example, these reptiles are a threat to biodiversity. They're causing many species to become endangered or extinct."
8266,4,0,0.0,"The significants of the word invasive is, pythons are meat eaters and are dangerous. They can eat a rat, birds, etc whole and they get digested. This is why invasive is a significant word.",train,"The significance of the word invasive is, pythons are meat eaters and are dangerous. They can eat rats, birds, etc. whole and they get digested. This is why invasive is a significant word."
8267,4,1,1.0,"The significance of the word invasive is that these are animals /reptiles that are not native to these land. People are bringing these into new environments, also weather conditions might have brought them too. They are invasive because they aren't native to the land and they are killing things there.",train,"The significance of the word invasive is that these are animals/reptiles that are not native to this land. People are bringing these into new environments; also, weather conditions might have brought them too. They are invasive because they aren't native to the land, and they are killing things there."
8268,4,1,0.0,"The word ""invasive"" to me means like invading, to take over. Lots of people think that these erotic animals from all over the world, would be ""invasive"" and escape there place were they live at and continuing a new life that would endanger people lives also.",train,"The word ""invasive"" to me means like invading, to take over. Lots of people think that these exotic animals from all over the world would be ""invasive"" and escape their place where they live and continue a new life that would endanger people's lives also."
8269,4,0,0.0,I think the word invasive means not check because in the article it says that many invasive species undergo a lag before proliferation.,train,I think the word invasive means not checked because in the article it says that many invasive species undergo a lag before proliferation.
8270,4,0,1.0,"""Invasive"" species it means like Burmese phython, Nile monitor lizard a toothy carnivore that can reach 7 feet in length and has found a happy home along canals of Cape Coral. Four species of pythons and the green anaconda, it means dangerous animals, so invasive its basically like a judgement.",train,"""Invasive"" species, it means like Burmese python, Nile monitor lizard, a toothy carnivore that can reach 7 feet in length and has found a happy home along canals of Cape Coral. Four species of pythons and the green anaconda, it means dangerous animals, so invasive it's basically like a judgment."
8271,4,1,1.0,"The significance of the word ""invasive"" is like saying taking over. In the article, it says the term ""invasive species"" is unfair, he said, ""They're introduced."" In other words invasive is passing judgement is like there introduced to places there not wanted.",train,"The significance of the word ""invasive"" is like saying taking over. In the article, it says the term ""invasive species"" is unfair, he said, ""They're introduced."" In other words, invasive is passing judgment, is like they're introduced to places they're not wanted."
8272,4,0,0.0,Invasive could be meaning that the pythons could be dangerous. When the article explains that they arnt.,train,Invasive could mean that the pythons could be dangerous. When the article explains that they aren't.
8273,4,1,1.0,Invasive is almost like a question to this article. In paragraph 7 they are arguing if pythons are invasive or just introduced. Taking what I know from this paragraph I'd say invasive is something not natural or accustomed to a certain area.,train,"Invasive is almost like a question to this article. In paragraph 7 they are arguing if pythons are invasive or just introduced. Taking what I know from this paragraph, I'd say invasive is something not natural or accustomed to a certain area."
8274,4,1,1.0,"These species that have migrated to the U.S are considered ""invasive"" because they are now native to our country. Their species have adapted to our environments although they have not lived in our country before.",train,"These species that have migrated to the U.S are considered ""invasive"" because they are not native to our country. Their species have adapted to our environments although they have not lived in our country before."
8275,4,0,1.0,"The significance of the word ''invasive'' means 'rare'. For example biologists see the trade in nonnative creatures as a factor in the rising number of invasive species, such as the Burmese python, which is breeding up storm in the Everglades and the Nile monitor lizard, a toothly creature that can reach seven feet in length and has found a happy home along the canal of Cape coral.",train,"The significance of the word ''invasive'' means 'rare'. For example, biologists see the trade in non-native creatures as a factor in the rising number of invasive species, such as the Burmese python, which is breeding up a storm in the Everglades and the Nile monitor lizard, a toothy creature that can reach seven feet in length and has found a happy home along the canal of Cape Coral."
8276,4,0,0.0,"The significance of the word ""invasive"" has alot to do with the rest of the article. It does because invasive species are pythons, pandas and koalas and thats what they were talking about.",train,"The significance of the word ""invasive"" has a lot to do with the rest of the article. It does because invasive species are pythons, pandas, and koalas, and that's what they were talking about."
8277,4,1,1.0,The significance of the word ''invasive'' is that it is used to look bad on the animals. It makes them seem dangerous and uncontrollable.,train,The significance of the word ''invasive'' is that it is used to look bad on the animals. It makes them seem dangerous and uncontrollable.
8278,4,1,2.0,"The word invasive is like invading on one's domain. In this article that word is important there are people who are unhappy with reptiles being moved to America as pets and call them ""invasive"" They believe that the species are intruding on their land and there could be trouble because since they are generalists they can adapt anywhere and become the dominant species.",train,"The word invasive is like invading on one's domain. In this article, that word is important. There are people who are unhappy with reptiles being moved to America as pets and call them ""invasive."" They believe that the species are intruding on their land and there could be trouble because, since they are generalists, they can adapt anywhere and become the dominant species."
8279,4,1,1.0,"The significance of the word invasive is that it means invading. I think this because in the story it says ""But biologists see the trade in nonnative creatures as a factor in the rising number of invasive species.""",train,"The significance of the word invasive is that it means invading. I think this because in the story it says ""But biologists see the trade in non-native creatures as a factor in the rising number of invasive species."""
8280,4,1,2.0,"Invasive is an important word in this article. It describes how the introduction of the python into the Florida Everglades affects the natural balance of predator vs prey. Pythons are eating animals animals they weren't previously eating, eating other animals main source of food and being eaten instead of other animals which is disrupting the levels of predator vs prey.",train,"Invasive is an important word in this article. It describes how the introduction of the python into the Florida Everglades affects the natural balance of predator vs. prey. Pythons are eating animals they weren't previously eating, eating other animals' main source of food, and being eaten instead of other animals, which is disrupting the levels of predator vs. prey."
8281,4,2,2.0,"I believe that the word ''invasive'' means something like un natural and that it doesnt belong. The significance this word is in the rest of the article is that snakes that are but supposed to be in the U.S.A  are being brought here and it affects the other wildlife already very greatly. For example, pythons were in the Everglades and they're wiping out other native species who are always in danger like the key largo wood rat.",train,"I believe that the word ""invasive"" means something like unnatural and that it doesn't belong. The significance of this word in the rest of the article is that snakes that are not supposed to be in the U.S.A are being brought here, and it affects the other wildlife already very greatly. For example, pythons are in the Everglades, and they're wiping out other native species that are always in danger, like the Key Largo woodrat."
8282,4,2,1.0,"Invasive is significant to the article because RobRoy MacInnes is introducing animals from different places into areas they aren't belong. Invasive is also significant because Skip Snow believes that the new animals are ""imperiling five endangered species"" in Florida since they aren't supposed to be there.",train,"Invasive is significant to the article because RobRoy MacInnes is introducing animals from different places into areas they don't belong. Invasive is also significant because Skip Snow believes that the new animals are ""imperiling five endangered species"" in Florida since they aren't supposed to be there."
8283,4,2,2.0,"The word ""invasive"" means that species are being put into and are taking over areas where they weren't originally. The python is considered invasive to the Florida Everglades since they are eating 5 endangered species and have been growing in number. The pythons are causing problems for wildlife biologist skip snow who drags pythons off roods & from under roods.",train,"The word ""invasive"" means that species are being put into and are taking over areas where they weren't originally. The python is considered invasive to the Florida Everglades since they are eating 5 endangered species and have been growing in number. The pythons are causing problems for wildlife biologist Skip Snow who drags pythons off roads & from under roofs."
8284,4,0,1.0,"Invasive is an unfair term that means that the animals are invading their territory when they were welcomed. ""They're 'introduced', I think that 'invasive' is passing judgement (pg 4)"".",train,"Invasive is an unfair term that means that the animals are invading their territory when they were welcomed. ""They're 'introduced', I think that 'invasive' is passing judgment (pg 4)""."
8285,4,1,1.0,"The significance of the word invasive is very important. It gives the feeling that the species of snakes not native to america are unwelcome and unnatural, as the article put.",train,"The significance of the word invasive is very important. It gives the feeling that the species of snakes not native to America are unwelcome and unnatural, as the article put."
8286,4,1,1.0,"RobRay macInne said in the article the term invasive species is unfair, he said... invasive is passing judgement! He thinks that is unfair that animals are being invaded. Biologists in the article say that invasive species unchecked by natural predators are major threats to biodiversity!!. Biologists are against having them at all.",train,"Rob Ray MacInnes said in the article the term ""invasive species"" is unfair. He said invasive is passing judgment! He thinks it is unfair that animals are being invaded. Biologists in the article say that invasive species unchecked by natural predators are major threats to biodiversity. Biologists are against having them at all."
8287,4,0,0.0,The significance of the word invasive is to show how the government doesn't want these animals and that people in general put bad conotation on them. In the article it said how there is a threat posed by these animals.,train,The significance of the word invasive is to show how the government doesn't want these animals and that people in general put bad connotation on them. In the article it said how there is a threat posed by these animals.
8288,4,1,1.0,"MacInnes doesn't like the term ""invasive"" to describe his animals because he believes that they are being ""introduced"". He believes that bringing pythons into certain envirooments is a good introduction although many people also agree with him some believes that pythons will invade and make certain animals to go extinct.",train,"MacInnes doesn't like the term ""invasive"" to describe his animals because he believes that they are being ""introduced"". He believes that bringing pythons into certain environments is a good introduction. Although many people also agree with him, some believe that pythons will invade and make certain animals go extinct."
8289,4,1,1.0,"The significance of the word ""invasive"" is a judgement and to some what to describe the reptile in this article as dangerous out of control and harmfying. It's used in this article because the author of it sees the pythons as a threat and uses the word ""invasive"" towards them.",train,"The significance of the word ""invasive"" is a judgment and to some want to describe the reptile in this article as dangerous, out of control, and harmful. It's used in this article because the author of it sees the pythons as a threat and uses the word ""invasive"" towards them."
8290,4,1,1.0,The significance of the word invasive is that it means something has entered a new habitat and is taking over because the enviroment is somewhat like its old one.,train,The significance of the word invasive is that it means something has entered a new habitat and is taking over because the environment is somewhat like its old one.
8291,4,2,1.0,"""Invasive"" has a significance to the article because as much as some people may think like MacInnes when he said ""It's unfair to use the term 'invasive species', they're introduced."" Some animals like pythons are unnaturally inhabiting new places. Invasive species can be major threats to biodiversity according to biologists.",train,"""Invasive"" has a significance to the article because as much as some people may think like MacInnes when he said ""It's unfair to use the term 'invasive species', they're introduced."" Some animals like pythons are unnaturally inhabiting new places. Invasive species can be major threats to biodiversity according to biologists."
8292,4,1,0.0,"The word 'invasive' in the article gives off a connotation that some species do not necessarily deserve. Not many people are used to seeing reptiles as pets and now that the idea is becoming popular, they refer to lizards and snakes as an invasive species. Achenbach says in paragraph 7 ""...the term invasive species is unfair .I think that 'invasive' is passing judgement"". This word almost forced of bias upon the reader.",train,"The word 'invasive' in the article gives off a connotation that some species do not necessarily deserve. Not many people are used to seeing reptiles as pets, and now that the idea is becoming popular, they refer to lizards and snakes as invasive species. Achenbach says in paragraph 7, ""...the term invasive species is unfair. I think that 'invasive' is passing judgment."" This word almost forces bias upon the reader."
8293,4,1,0.0,"The significance of the word ""invasive"" is to state how dangerous an animals can be when its bough into a new habitat.",train,"The significance of the word ""invasive"" is to state how dangerous an animal can be when it's brought into a new habitat."
8294,4,0,0.0,"The significance of the word ""Invasive"" to the rest of the article is unfair and passing judgements.",train,"The significance of the word ""Invasive"" to the rest of the article is unfair and passing judgments."
8295,4,1,1.0,"The significance of the word ""invasive"" is that it suggests this ever growing population is not a welcome change, due to the fact that it may effect biodiversity. The author takes a standing on the term invasive and considers it to be ""unfair"" and ""passing judgement"".",train,"The significance of the word ""invasive"" is that it suggests this ever-growing population is not a welcome change, due to the fact that it may affect biodiversity. The author takes a stance on the term invasive and considers it to be ""unfair"" and ""passing judgment."""
8296,4,1,1.0,"The significance of the word ""invasive"" to the rest of the article is that the ""invasive"" species are killing the native wildlife. The article states that pythons are invasive species and are killing five endangered species in the Florida keys, including the key largo wood rat.",train,"The significance of the word ""invasive"" to the rest of the article is that the ""invasive"" species are killing the native wildlife. The article states that pythons are invasive species and are killing five endangered species in the Florida Keys, including the Key Largo woodrat."
8297,4,1,1.0,"Invasive means that the species will totally invade everything, from houses to other animals habitat, even to cars. It often also means that animals that already live there may be killed off.",train,"Invasive means that the species will totally invade everything, from houses to other animals' habitats, even to cars. It often also means that animals that already live there may be killed off."
8298,4,1,1.0,"Invasive is a key word throughout the article. The piece is all about comparing the different viewpoistion the spreading of pythons and other reptiles throughout the United States of America. Some people enhance this change in ecosystems, while others believe it to have negative effects and an invasion of their property.",train,"Invasive is a key word throughout the article. The piece is all about comparing the different viewpoints on the spreading of pythons and other reptiles throughout the United States of America. Some people embrace this change in ecosystems, while others believe it to have negative effects and an invasion of their property."
8299,4,1,2.0,"The word invasive describes how a specie is not indigenous to an area can come or invade this land and live off of it. This relies to the article because pythons are invasive to the Everglades. Invasive species can cause ""major threats to biodiversity "" (9) of the land they inhabit.",train,"The word invasive describes how a species that is not indigenous to an area can come or invade this land and live off of it. This relates to the article because pythons are invasive to the Everglades. Invasive species can cause ""major threats to biodiversity"" (9) of the land they inhabit."
8300,4,2,2.0,"The word ""invase"" describes how pythons are becoming an invasive species. This means that they are spreading through the wildlife while simultaneously becoming a threat to biodiversity. Since they are natural predators, they are invading and eliminating the lives of other animals. the snakes, he says, are impersling five endangered species in the Florida keys..."" (like it). Pythons are invasive reptiles.",train,"The word ""invasive"" describes how pythons are becoming an invasive species. This means that they are spreading through the wildlife while simultaneously becoming a threat to biodiversity. Since they are natural predators, they are invading and eliminating the lives of other animals. The snakes, he says, are imperiling five endangered species in the Florida Keys... (like it). Pythons are invasive reptiles."
8301,4,0,0.0,"Well the significase word invasive means to migrat of move, well in the book it's to migrat to a difrent place.",train,"Well, the significant word invasive means to migrate or move; well, in the book it's to migrate to a different place."
8302,4,1,1.0,The word invasive in the article shows pythons invading in a area where they shouldn't be. It tells how the invasive animals are destroying native populations and hurting the animals around them.,train,The word invasive in the article shows pythons invading in an area where they shouldn't be. It tells how the invasive animals are destroying native populations and hurting the animals around them.
8303,4,0,0.0,'Invasive species' is unfair. They're introduced. I think that invasive is passing judgement.,train,'Invasive species' is unfair. They're introduced. I think that invasive is passing judgment.
8304,4,1,1.0,"I think the significance of the word invasive to the rest of the article, is very important. We learn that invasive species are willing to invade in another habitat, if necessary and learn to adapt to their new environment. And that what people like MacInnes are suggesting by selling these generalist animals.",train,I think the significance of the word invasive to the rest of the article is very important. We learn that invasive species are willing to invade another habitat if necessary and learn to adapt to their new environment. And that is what people like MacInnes are suggesting by selling these generalist animals.
8306,4,0,0.0,"I think the the significance of the word invasive means like amazing cage animals, species, reptiles.",train,"I think the significance of the word invasive means like amazing cage animals, species, reptiles."
8307,4,1,1.0,The word invasive is significant throughout this article because it marks the species as being a threat to biodiversity and harmful. Another argument posed by MacInness is that the species is not invasive and that people consider them pets. Invasive is used through out the article in a bias way as well.,train,The word invasive is significant throughout this article because it marks the species as being a threat to biodiversity and harmful. Another argument posed by MacInnes is that the species is not invasive and that people consider them pets. Invasive is used throughout the article in a biased way as well.
8308,4,1,1.0,"The significance of the word ''invasive'' is like dangerous or agressive animals. I know this because in the story it says ''Biologists, however they say that invasive species unchecked by natural predators are major threats to bioversity'' which kinda mean that the animals in that species are dangerous.",train,"The significance of the word ''invasive'' is like dangerous or aggressive animals. I know this because in the story it says ''Biologists, however, say that invasive species unchecked by natural predators are major threats to biodiversity,'' which kinda means that the animals in that species are dangerous."
8309,4,1,1.0,"The significance of the word ""invasive"" from the rest of the article is that they need invasive to describe these species of pythons and what not, but MacInnes says that isn't fair to call them that. They should be called introduced species.",train,"The significance of the word ""invasive"" from the rest of the article is that they need ""invasive"" to describe these species of pythons and whatnot, but MacInnes says that it isn't fair to call them that. They should be called introduced species."
8310,4,0,0.0,Invasive was used in the story as in a meaningful word. They repeated it several times.,train,Invasive was used in the story as a meaningful word. They repeated it several times.
8311,4,1,1.0,"The significance of the word ''invasive'' to the rest of the article would, mean they are quick to spread deadly, also dislike by the government. I know this because in the story it states ''Invasive species'' is unfair the name is passing judgement.",train,"The significance of the word ""invasive"" to the rest of the article would mean they are quick to spread, deadly, also disliked by the government. I know this because in the story it states ""invasive species"" is unfair; the name is passing judgment."
8312,4,0,0.0,"The significance of ""invasive"" is that it is the word that some people  class to reptiles full length. Robing machines says it is an unfair term.",train,"The significance of ""invasive"" is that it is the word that some people class to reptiles' full length. Robing machines say it is an unfair term."
8313,4,0,1.0,"The significance of the word ""invasive"" throughout the article is used in unnecessary terms. In the article it states "" Even the term"" invasive species "" is unfair he said. "" They're 'introduced"". I think that invasive is passing judgements"". Invasive is used because not everyone could find a pet word or a get pet or even a pet at all, and in the article it is proved some people actually find them as a pet rather than an invasive specie.",train,"The significance of the word ""invasive"" throughout the article is used in unnecessary terms. In the article, it states, ""Even the term 'invasive species' is unfair,"" he said. ""They're 'introduced.' I think that 'invasive' is passing judgment."" 'Invasive' is used because not everyone could find a pet word or get a pet or even a pet at all, and in the article, it is proved some people actually find them as a pet rather than an invasive species."
8314,4,1,1.0,"The significance of invasive is because these breeds of snakes do not belong in the places they're in and the articles talks about how they are invading. ""Biologists, however, say that invasive species, unchecked by natural predators,are major threats to biodiversity life on earth has always moved arounds, but not so fast"".",train,"The significance of invasive is because these breeds of snakes do not belong in the places they are in, and the article talks about how they are invading. ""Biologists, however, say that invasive species, unchecked by natural predators, are major threats to biodiversity. Life on earth has always moved around, but not so fast."""
8315,4,0,0.0,"The significance of the world ''invasive'' is talking about the term ''invasivespecies.'' Its passing judgement on a species of where they live or what the eat, its ''unfair.'' (p3)",train,"The significance of the word ''invasive'' is talking about the term ''invasive species.'' It's passing judgment on a species of where they live or what they eat, it's ''unfair.'' (p3)"
8316,4,1,0.0,"The word invasive means unfamiliar. This word goes with the article because some people try to say, some reptiles are invasive, this author does agree. The author wrote. ""Even the term invasive species is unfair. They're introduced. I think that invasive is passing judgement.""",train,"The word invasive means unfamiliar. This word goes with the article because some people try to say some reptiles are invasive; this author disagrees. The author wrote, ""Even the term invasive species is unfair. They're introduced. I think that invasive is passing judgment."""
