Id,EssaySet,Score1,Score2,EssayText,split
17544,7,2,2.0,"Rose doesn't want to hurt anyone's feelings. During the conversation between Rose and Aunt Kolab, Rose is asked if she feels 'weighed down' by everything she has to do to help her family. Rose does not answer this question, because she doesn't want to hurt her aunt's feelings.",train
17545,7,0,0.0,"Rose is conflicted. In her conversation with Anna, she realizes that she is helping to pay for her brother's college, even though she doesn't want to do the work.",train
17546,7,0,0.0,"Rose is always busy and has no free time to do anything, because Rose tells her Aunt Kolab that about her dream. Aunt Kolab asks if Rose is weighed down because of the family, but she doesn't respond.",train
17547,7,0,0.0,Rose is clearly open and feels her Aunt is trustworthy. When she has that bad dream she goes straight to her to let it off her chest. She has a good relationship with her Aunt in which case she could express her feelings to help herself.,train
17548,7,0,0.0,Rose feels helpless in her situation to help pay for her brother's college. This is shown in her dream when she is drowning from the weight of her brother.,train
17549,7,0,0.0,shes stubern,train
17550,7,0,0.0,"One trait would be courage. Courage, because she decided to tell her aunt about the dream and let her aunt know that she was being very over worked.",train
17551,7,0,0.0,"From reading this passage and Rose's conversation with Aunt Kolab, I believe that Rose is very self contained. She seems to keep her thoughts and feelings to herself so she doesn't hurt the thoughts and feelings of another person.",train
17552,7,2,2.0,"optomistic. then he'll get a good job, anna, and he'll pay for you and me to go to college.",train
17553,7,1,1.0,Rose is hard working to help her family in need from Aunt Kolab point of view.,train
17554,7,0,0.0,"Rose seems like the type of person that is nice, but doesn't want too share her feelings because shes afraid of hurting other people.",train
17555,7,2,2.0,Rose respects her elderes and doesnt want to hurt their feelings.  Because when she is talking to her aunt she didnt want to tell the truth and hurt her feelings.,train
17556,7,0,0.0,"Rose is someone who feels like the weight of the world is one her shoulders you can see this in paragraph 14 sentence 2, 'Paul's fate lie partly in these.'",train
17557,7,1,1.0,"Rose cares, she is worried about other rather thank just herself. When Anna had stated that she felt like their father had been gone for years, Rose reasurred her that it had not been that long.",train
17558,7,0,0.0,Rose is a depresd person. When doesn't want to ever talk about what is truly wrong.,train
17559,7,0,0.0,"Rose is stressed throughout the story. When she wakes from her dream, and Aunt Kolab comes into the room, Rose feels she needs to talk about what is going on in her mind. When asked if she feels weighed down by what she is doing for the family, she answers yes.",train
17560,7,2,2.0,"Rose doesn't like to hurt anybody. When she was taliking to Anna, she wanted to make Anna feel better by telling her about how her dad will be back, and get a better job to pay for Anna's and her's college. When her aunt asked her if she felt weighed down by this situation, she didn't want to tell her aunt the truth not to hurt her, and she also thinks that Aunt Kolab will tell her mom, and it will hurt her mom too.",train
17561,7,2,1.0,"She's very helpful, going to school and then a four hour shift and then coming home to make supper. And then to do her homework. She's really trying to help her family out.",train
17562,7,0,0.0,That she feels forced into what shes doing and wants a easier wayand time for herself. During the story she felt like she had to squeeze in time to do her essay and have no time to herself,train
17563,7,1,1.0,She is very helpful because her aunt asked her if she felt weighed down by her helping the family.,train
17564,7,1,1.0,One trait that describes Rose is that she is a hard worker.  One detail from the story is that Rose is constantly busy.,train
17565,7,0,0.0,"Rose is a deligent person. 'The day, like most of her days, had been too long, too demanding.' Even though her days had been too long, she still made it through each one, doing what she was suppose to do to help her family and herself.",train
17566,7,0,0.0,She is stressed. Example When would she squeeze in writing a flawless three-thousand word essay?,train
17567,7,1,1.0,One trait that rosa has is that she is a very hard worker you can tell because she falls asleep working on her essay which mean she was not going to school with out it.,train
17568,7,1,1.0,"Rose is a very hard worker, but is feeling extremely stressed and fatigued by all the tasks she has to complete each day.  In one day, she went to school, worked at the restaurant for a four-hour shift, and then straight home to help Aunt Kolab prepare a quick supper, then she finally began writing her three-thousand-word essay.  She wonders if her aunt feels weighed down by her family problems like she does.  She is very stressed and needed someone to talk through her problems with.",train
17569,7,0,0.0,"Rose seems to have many traits in this story. But the one that sticks out the most to me is being independent. Rose has a lot of different obstacles but she seems to be alone. Even though she is not forced she feels it has to be done and without her everything will fail. Anna seems to help her refocus and give her some positive feedback but Rose just seems to get even more upset and become once again independent about her issues. An example from the story would be 'Anna,' Rose said. ' What's wrong? You feel okay? 'I'm fine,' her sister said.",train
17570,7,0,0.0,"Rose is surrounded by lots of things and is having to grow up fast. She does not have that much time on her hands ever. Rose has to struggle with the fact that Anna is upset about there father and that there is alot of things having to be done, which she can not do everything.",train
17571,7,1,1.0,"When Rose speaks with Anna you can tell that she wants to be hopeful. She says that Paul getting a job will allow money for her and Anna to go to college, but the fake laugh shows that she is sceptical just like Anna.",train
17572,7,0,0.0,One trait from the story that describes Rose is her understanding  like where she was okay with her dad beeing gone because he was helping the family.,train
17573,7,0,0.0,She really misses her dad. This is true because his jod includes him to never be home. In the future they hope he has enough money to send them to collage.,train
17574,7,0,0.0,'I fell asleep working on my essay' rose means that she is a very very busy girl and don't have time for other stuff.,train
17575,7,2,2.0,"One trait that would describe Rose based on her conversation with Anna is that she is good with giving her sister hope. By saying to her, 'Then he'll [Paul] get a good job, Anna, and he'll pay for you and me to go to college.', Rose is giving Anna the hope of going to college and having a successful life.",train
17576,7,1,1.0,"Rose works hard to help her family. Rose is easily pressured from all the work she has to complete. Rose does not want to work as hard, to experience more childhood dreams. She is very concealing of her true feelings and tries to agree with others in her family not wanting to disappoint them. This feeling is evident when she speaks with Anna, trying to laugh at her own joke. Rose's fake laughter amplifies her true feelings.",train
17577,7,2,2.0,"Anna could be desribed as understanding. When Anna walks in the room, she immediately asks her what the matter is, 'What's wrong? You feel okay?'",train
17578,7,0,0.0,"'WE have our part to do to help Paul finish college. Then he'll get a good job, Anna, and he'll pay for you and me to go to college.'This shows that she is an incourager, and also how she is an adult to.",train
17579,7,0,0.0,"Rose is very exhausted and worried for the family.Rose felt an urgent need to relate the dream, to expose it so it would loosen its grip on her.  'Do you feel so wighed down by what you're doing to help this family.",train
17580,7,1,1.0,"Rose is emotionally strong and hopefull.  She provides words of encouragement to her little sister when Anna is doubting their family.  She is responsible in the fact that she has a job, goes to school, and helps out around the house when her parents are not there.",train
17581,7,0,0.0,Rose has a temper. She has a temper; When talking with Anna. Anna glared at Rose.  'Money isnt everything.' Rose got mad and said you are just like mama then she pushed her chair away from her and got up and stormed out of the kitchen. She was mad.,train
17582,7,1,1.0,One trait that best describes Rose is that she is caring.  She is caring because she loves her family and she is willing to work hard so that they can have a better life.,train
17583,7,0,0.0,"Rose can be described as stressed. When Aunt Kolab says, '...Maybe we can find a way to do things differently. A better way for you,' she is noticing that Rose is very busy, so she wants to help her with her difficulties",train
17584,7,0,0.0,"She is a laid back, calm girl. She just wants to make others happy and try to keep the peace beteen people. She is a smart young girl that knows what she wants in life.",train
17585,7,1,1.0,Rose is positive and kind. I think she is kind because she tries to make others stay positive and see the glass half full. She tries to make others feel as if they are helping and make them feel strong and good about themselves.,train
17586,7,1,1.0,One trait is that she seems grateful. One detail is in her conversation with Anna she is defending her parents decision.,train
17587,7,1,1.0,Rose is caring for her family. Such as when Rose talks with Anna she tries to encourage her and keep her spirits up.,train
17588,7,0,0.0,"If she told the truth, she would hurt her aunt.",train
17589,7,0,0.0,"Rose can be emberassed. When Rose was talking to her aunt Kolab she just kepted nodding, she didn't say much. that makes me think that she is emberassed.",train
17590,7,1,1.0,"Strength of will. You can tell she is stressed and hopeless from the first couple paragraphs, she puts on a reassuring demeanor for her younger sister to try and help her morale, then she has this dream and confides in her aunt about her stress. Not once does she even consider giving up, but she wonders how she can do all the things she needs to. I think it is a great feat of strength that she is pressed by all these obligations, but is not crushed.",train
17591,7,1,1.0,"Rose is responsible, but over works herself.'when would she squeeze in writing a flawless three-thousand word essay?'",train
17592,7,1,1.0,she is supportive.'Hmm. Maybe we can find a way to do things differently. A way better for you.' Her aunt's face lit up. 'Maybe I can sew for ladies. Or I could make special treats from our country and sell them.',train
17593,7,0,0.0,"When she kept nodding her head, thinking that her life would get easier. That tell us that she care about her family. Cause she work just to get her brother throw college. And she always talking to her family.",train
17594,7,0,0.0,I think that Rose is an over thinker. She over thinks things and then makes herself think differently like that she wont be able to do this or be able to do that. ' Im insane.' Rose says. She thinks that she has no time to write this three thousand word essay because she has work and has to help out with the family. She also says that even if she did write the essay she dont tihnk that she would win.,train
17595,7,0,0.0,Rose is a good person.,train
17596,7,0,0.0,"A trait describing Rose is resentful. Rose didn't answer. If she told the truth, she would hurt her aunt.",train
17597,7,1,1.0,"Rose is very compassionate to her sister. It's a lot of responsibility to take on when you're mother is not around and you have a little sister to take care of. Rose tries to make her little sister feel better about their situation, even though she is already so weighted down by it.",train
17598,7,2,2.0,"Rose seem's very stressed, but she handle's it very well. She doesn't give up and she alway's tries to stay looking at the bright side of thing's. Rose show's this when she's talking to Anna and tell's her 'We have our part to do to help Paul finish college. Then he'll get a good job, Anna, and he'll pay for you and me to go to college.'",train
17599,7,2,2.0,"You can tell that she cares about her little sister. In the story, she tries to calm her little sister down by saying that once they help pay for Paul to graduate, then they will be able to go to college and get good jobs. She's making sure that Anna knows everything will be alright.",train
17600,7,0,0.0,"That Rose don't only think about herself, she also thinks about others.  She didn't just come out and say I don't like the way we live, because she didn't want to hurt her aunt.  She told her aunt her dream, but didn't say that she was bothered by the way that they live.  She let her aunt do most of the talking and let her aunt see things from her point of view.",train
17601,7,0,0.0,"Rose feels as though that she is weighed down by someon in their family, and she feels ashamed, so she doesnt answer her aunt. She wants to be able to do and go places in life, but she feels that she willl not be able to do this, under the circumstances she is pu in.",train
17602,7,2,2.0,"Rose is a young girl in her late teenage years. You can tell that she has s high stress level and while she trys to complete all of her tasks without complaint, that it is something that upsets her a lot. A trait you can see Rose has it that she is very respectful of her family. While she is talking to Aunt Kolab, she did not want to tell her that she is so weighed down with everything she has to do so she did not give a response to her aunt when she asked.",train
17603,7,0,0.0,She doesn't think she can be helped very easily.,train
17604,7,0,0.0,as stated in story that Rose  kept nodding and maybe her life would get easier and Rose felt an urgent need to relate the dream to expose it,train
17605,7,0,0.0,"Trough the conversation with Anna gives Rose a Comforting older sister personality. 'I'm so lonesome for Papa. It seems like he's been gone for years.'      'It's only been four months,' Rose said as gently as she could.The dialog and the description of how she tried to say it only proves she is trying to comfort her younger sister.",train
17606,7,1,1.0,"Through Rose's conversation with Anna, one can tell that Rose cares about family first.",train
17607,7,0,0.0,Rose is a leader. She reveals her dream to Aunt Kolab to find out what her dream could have possibly meant. She feels like she has a ton of weight on her shoulders. She also has to take care of her little sister in the meantime.,train
17608,7,0,0.0,"Rose is overwhelmed. In her conversation with her Aunt Kolab, she admits that she feels tied down by everything she does for her family and that she is not use to it.",train
17609,7,0,0.0,"She feels like she must be completly responsible; it has caused her to over work herself. She has that dream that Pauls body falls on her and she drowns, signifing that she feels his wieght on her",train
17610,7,0,0.0,She seem like she like to keep to herself alot doesn't really care to talk much to people. like when she was talking to her sister she was being short answer with her wasn't really talk to her like normal sister talk.,train
17611,7,1,1.0,"Rose tries to look on the bright side of things and does not want people to know how she really feels.  Rose has a hefty load to carry, and she feels that if she tells anyone, they would be hurt by her words.",train
17612,7,0,0.0,WorrisomShe worries about how Pauls fate lies in her hands partially.,train
17613,7,1,1.0,Rose really cares about Anna,train
17614,7,2,2.0,"Based on her conversation with Aunt Kolab, the reader can tell that Rose is a caring person. She doesn't want to hurt others around her so she keeps many of her feelings inside. In paragraph 19, it shows Rose thinking of others before herself. 'Rose didn't answer. If she told the truth, she would hurt her aunt. An probably her aunt would tell her mother.'These lines show how Rose doesn't want to tell her aunt how she is really feeling to keep everyone happy.",train
17615,7,0,0.0,she is understanding about the whole situation with her dad because she isnt upset that he left.,train
17616,7,0,0.0,one trait is that she could probably one of those workaholic people who only needs or has to work to make it throuh life one example is listed in the entire 2nd paragraph,train
17617,7,1,1.0,Rose is caring and wants to help. She is understanding and when talking to her sister and aunt she expresses how she feels but also understands how she needs to help out.,train
17618,7,2,2.0,"One trait that can describe Rose from the conversation with Aunt Kolab is conflicted.  When Aunt kolab asked Rose if she felt so weighed down by what she does to help her family, and she couln't answer becuase the answer she wanted to say would hurt her aunt and she didn't want that.",train
17619,7,2,2.0,"One trait to describe Rose is loyal. There are many things she wants for herself in life. She puts that second though. Her family comes first in everything she does. After school she goes to work, then she goes home to help her aunt cook dinner. When all of this is done she finally has her own time to work on homework. All of this is to help her family. Aunt Kolab asks if she is weighted down by all of this work. She doesn't answer truthfully, so they don't know how hard all of it is on her. She puts her family first in everything she does.",train
17620,7,2,2.0,Rose is compassionate. This is easy enough to tell from her reaction when Anna walked into the room. Rose immediately took in her sister's body language and asked her what was wrong. She then proceded to try and comfort her sister throughout the conversation by explaining why their parents and others chose to do as they have done.,train
17621,7,0,0.0,"Based on the story I read, patience is a trait that can be used to describe Rose. Although she has a heavy load on her shoulders, she does not take her stress out on others. When her sister came into her room she calmly asked her if she was okay. Rose was there for her sister and had a civil conversation with her Aunt despite all of the stress she was feeling. Rose is a patient person.",train
17622,7,0,0.0,Rose feels as if her life is just going to get somewhat worse then what it is but at the same time it might get better for her because Paul is going to finish college get a good job and pay for Rose and Anna to go to college as well.,train
17623,7,0,0.0,"That she's very busy and always doin something. Like she has to work, but also has a state contest for an essay she really wants to win to go to Sacromento. But then she is on the verge of getting fired because she is taking to many days off for the essay and to watch her little sister. Her mom works late and she misses her dad for being gone for  4 months for work. She just feels exhuasted and cant do anything.",train
17624,7,1,1.0,"One trait i can tell that Anna has is determination. she said, 'Even if i win, I won't get to travel to Sacramento to receive the prize.' She still has to work or her supervisor is going to fire her.",train
17625,7,0,0.0,"She was a very busy person, and if she won she could not go to Sacramento.",train
17626,7,1,1.0,"She worrys a lot about the future and her family.  She says in her converstaion with Anna; Anna says 'money isn't everything.' Rose says 'only if you already have everything,'",train
17627,7,0,0.0,she says her aunt might tell her mom and if she does she'll hurt her.,train
17628,7,0,0.0,Well one trait that I cans ee is that she believes that she always takes things the negative way.. Her glass is always half empty.,train
17629,7,0,0.0,"Rose is some that represses her emotions, and it shows when she is talking to Anna about the money issues. Rose believes that everything will be better because of her dad working in Los Angeles. She tries to hide her emotions, and also hide what she feels by making it seem like everything is going to be okay, when she knows there is a possibilty that it won't.",train
17630,7,0,0.0,"Rose seems like she respects her elders, and listens to what the have to say. In the story; Rose listend to what Aunt Kolab interperetted about her dream.",train
17631,7,1,1.0,"Rose is a very selfless character. She gives up so much time of her own in order to help her family, specifically her brother, and she can only hope that in the long run it will pay off. In her conversating with Aunt Kolab, her selflessness becomes evident when Rose struggles to reveal how pressured she feels all the time because she does not want to let her family down.",train
17632,7,0,0.0,"Rose is the type of person that knows her purpose and that her actions are for a reason.  In paragraph 11, she tells Anna that, 'We have our part to do to help Paul finish college.  Then he'll get a good job, Anna, and he'll pay for you and me to go to college.'  Rose shows that she has faith in Paul and faith that working hard will pay off in the end.",train
17633,7,0,0.0,"She doesn't like to talk about her feelings, its shown in how she fake laughs at herself while talking to Anna.",train
17634,7,2,2.0,"Rose is a caring person. She tries to help Anna realize that what is happening in the family will turn out to be a good thing. The event of their dad moving away was for him to get more money. Their brother, Paul, is going to college to get a good job so he will be able to pay for his sisters to go to college. Rose is trying to be optimistic about the situation even though she does not feel it. This is what she tries to portray to Anna.",train
17635,7,2,2.0,"She works way too much to where shes falling asleep doing her work. ' I fell asleep working on my essay,' Rose said.",train
17636,7,0,0.0,Rose is very strong and tries to show her sister that there is nothing to worry about even when Rose her self is as little worried. 'She tried a laugh that sounded fake even to her.',train
17637,7,0,0.0,"Rose is a shy person when it comes to describing her feelings to others. A detail that supports this is when Aunt Kolab asked her if she felt weighed down by what she is doing to help the family Rose didnt answer her, she just nodded her head.",train
17638,7,0,0.0,One trait that can describe Rose based on her conversation with Aunt Kolab is that she is nice. One detail from the story that supports my answer is she didn't answer Aunt Kolab question.,train
17639,7,0,0.0,"'only if you already had everthing...' Rose has already discovered that lifr IS in fact about money, without it there is barley any survival.",train
17640,7,2,2.0,"Rose is a caring person; she wants everyone else to be happy even if it puts more stress on her. In paragraph 19 Rose thinks to herself that she can not tell the truth, and say the way she really feels because it will upset her aunt and her mother. She did not want to desappoint them but she was too stressed to work all the time.",train
17641,7,1,1.0,"Rose is a very responsible girl. She helps take care of her family. She poured her sister some juice, even though she didn't have to. And she's been helping take care of the family since her father moved to get a new job, and her mother was no working.",train
17642,7,1,1.0,"Rose is an extremely brave and responsible individual. Already in her teen years she is seen working and being so helpful to her familys' financial state. She is often portrayed as having her familys' best interest in mind throughout her life, no matter what she does. And is very gentle and kind as she explains to her younger sister, Anna, why things are so hard. She tells Anna why she can't see her Papa as often as prefered, because he is working in California for the better of the family.",train
17643,7,2,2.0,"One trait that describes Rose is caring. When her sister came into the kitchen, Rose asked what was wrong. 'Anna,' Rose said. 'What's rong? You feel okay?'",train
17644,7,1,1.0,"Rose is someone that looks out for others and cares more about the good of the group rather than her personal situation.  She likes to put herself in other's shoes to understand what they are going through and how she can help.  Her aunt sees this same quality in her when she states, 'But now I realize that you're seeing the situation through other eyes-as you should, I suppose, because you grew up here...'",train
17645,7,2,2.0,"You can tell from the story that Rose is a considerate person. You can understand this from her converstation with Anna. She fakes a laugh, and pretends everything is okay, even when it is not. She tries to make sure her sister is okay in paragraph 5. 'What's wrong? You feel okay?'",train
17646,7,2,2.0,"In the story, Rose is hopeful. In Paragraph 11, she stated that her brother Paul will finish college, in addition, he will get a good job, and then pay for the two sisters college education.",train
17647,7,0,0.0,Rose is optimistic about situations.Her sister Anna thinks it's been a long time since she's seen her Papa but Rose tries to make it seem like it wasn't a long time by saying 'It's only been four months.',train
17648,7,2,2.0,"One trait that could describe Rose is that she is trying very hard to support her family and still be able to succeed in her personal goals. In the story, the writer states, 'From school she's gone straight to the restaurant to work a four-hour shift, then straight home to help Aunt Kolab prepare a quick supper. After that is was time to do homework.' One can see that Rose's life is very busy.",train
17649,7,0,0.0,QUIET AND HARD HEADED,train
17650,7,2,2.0,"If she told the truth, she would hurt her aunt. Rose doesn't want to hurt her family becasue she is caring.",train
17651,7,2,2.0,"Rose asks her younger sister, Anna, what's wrong and if she is feeling okay. This shows that Rose is a loving person and respects others. She loves her sister very much and you can see that by what questions she asked Anna.",train
17652,7,0,1.0,she is a good student in school because it talks about how she has to write this long essay and shows how determined she is.,train
17653,7,0,0.0,She is hesatant to feel like things will be better. Rose kept nodding. Maybe her life would get easier. Maybe it wouldn't.,train
17654,7,0,0.0,Rose is tired of her family. She always has to work and never gets any time to herself. but her aunt is trying to make it better Rose gives suggestions as ' Hmm. Maybe we can find a way to do things differently. Away better for you',train
17655,7,2,2.0,"Rose is a caring person. When Rose and Anna were talking, Rose asked her what was wrong which showed that she cares about how her sister feels. Also she cares about her family because she doesn't want to let them down with writing her essay.",train
17656,7,0,0.0,Rose seems to be a negative person based on the way she avoids anything truly positive in her conversation with Anna.,train
17657,7,1,1.0,anna is hard working and so is aunt kolab.,train
17658,7,0,0.0,they have already done everything they can,train
17659,7,1,1.0,"Rose seems like she is very caring. Rose is a people pleaser. Although she has alot on her plate, she trys to help everyone around her. In the story, Rose works a job, she has schoolwork, and she has to help with supper.",train
17660,7,2,2.0,"Rose is optimistic about her future in life. 'We have our part to do to help Paul finish college. Then he'll get a good job, Anna, and he'll pay for you and me to go to college.'",train
17661,7,0,0.0,"Rose's conversations between Anna and her herself show how independent she is. When talking to her younger sister, she acts like her mother and watches over Anna. Instead of ignoring her sister like some older siblings may do, Rose asks Anna what is the matter and checks to see if she's alright. As Anna continues to worry, Rose tries to reassure her that things will be fine in the future as long as they work together. Rose assumes the responsibility in the absence of her mother and doesn't rely on anyone to do work for her.",train
17662,7,0,0.0,"Rose  felt  an  urgent  need  to  relatd  the dream,  to  expose  it  so  it  would  loosen  its  grip  on  her.",train
17663,7,2,2.0,"Emotionaly tough, she is going through alot of stress yet she still trys to comfort her sister when she is sad.",train
17664,7,0,0.0,"She is not a very happy person, even though she tries to come across to others as being hopeful and joyous.Rose kept nodding. Maybe her life get easier. Maybe it wouldn't.",train
17665,7,2,2.0,"Rose does not want to her family to assume that she is lazy or that she feels overworked by helping her family because she cares for her family and feels guilty in a way by feeling overly busy.  An example of this is when she says, ''Do you feel so weighed down by what you;re doing to help this family?' Rose didn't answer.  If she otld the truth, she would hurt her aunt.  And probably her aunt would tell her mother'.",train
17666,7,2,2.0,"Rose is very responsible, as her telling Anna about their duty helping Paul finish college shows.",train
17667,7,1,1.0,"Rose is very strong, she had to show no emotion with little sister, Anna. Anna was angry that her father has been away for so long. But Rose is explaining to Anna that he needs to make money to  keep Paul in school. Rose misses her dad too, and wishes they didn't have to work so hard to make money, but she has to be strong for her sister.",train
17668,7,0,0.0,She tried A Laugh That Sounded Fake Even To Her.,train
17669,7,0,0.0,Anna rolled her eyes and shoved her chair away from the table.,train
17670,7,0,0.0,"Rose is a lonely person, 'Rose had glanced at her parents' faces. Four eyes shining with tears'.",train
17671,7,1,1.0,"Even though she's as stressed as she is, she still cares about others. It seems like she is used to putting others before herself.",train
17672,7,1,2.0,"One trait that can describe Rose is caring. Rose is caring because she works hard to earn money for her struggling family so they can pay for Paul, Rose's brother, to finish college.",train
17673,7,2,2.0,"She doesn't like hurting other peoples feelings especially her familys. Rose didn't answer. if she told the truth, she would hurt her aunt. And probably her aunt would tell her mother.",train
17674,7,0,0.0,That Anna is her little sister and that they hate when they mother is always working late.,train
17675,7,0,0.0,"Rose is overwhelmed, you get this idea because whenever you look at the things Rose says you can imagine the feelings that are going through her. One of the examples would be the essay- Rose is overwhelmed with her busy life that she's barley having enough time to just write an essay for the contest.",train
17676,7,2,2.0,"One trait that best describes Rose is responsiable. Rose show a great deal of responsablity because she is dealing with a lot to help support her family at such a young age and when he little sister begins to feel tired of the situation, as does Rose. Rose explains to Anna, without grief, that what they are doing is the best for the family. 'We have our part to do to help Paul finish college.' Rose said to Anna. She explained that in the long run, and the troubles have settled, that it will benefit them.",train
17677,7,2,0.0,Rose has sympathy for people. She does not want to hurt others feelings. In the story it says that if Rose told the truth than it might hurt her aunts feelings.,train
17678,7,1,1.0,In Roses' conversation with Anna it was clear Rose is very supportive of her family. Rose work's a part time job that takes up most of her time trying to make enough money to help her brother attend high school. This shows that Rose is very responsible and knows that she is doing what she must to help her brother with his future.,train
17679,7,1,2.0,"One trait that describes Rose is caring. In her conversation with Anna, she not only asks if she is okay, but speaks gently to her in order to try to ease her pain.",train
17680,7,0,0.0,one of Rose's traits in the story is being insercure about herself.,train
17681,7,0,0.0,SHE IS JUST LIKE HER MOTHER.,train
17682,7,2,2.0,One trait that can describe Rose is she is a  understandying person and takes advice from her elders very well. An example from the article is; (last paragraph) Rose kept nodding. Maybe her life would get easier.Maybe it wouldn't. But her aunt's offer had somehow made her feel lighter. (line 21) Rose nodded.,train
17683,7,0,0.0,On trait that describe Rose is that she has alot on her mind like resposiblities when she is having converstions with her aunt and sister she often thinks about other things.,train
17684,7,0,0.0,"i believe rose is forgiving and it shows she is when her and anna are talking and rose said, 'the job in Los Angeles paid three times what he was making here'.",train
17685,7,2,2.0,Rose cares for others feelings in the 19th paragraph rose didn't want to teel the truth to her aunt because it would hurt her feelings.,train
17686,7,0,0.0,"her sister walks in and she ignors the eassy and tends to her sister'anna,' 'what's wrong?you feel okay?'",train
17687,7,1,1.0,I think that Rose can be described as caring but once it gets to a certain point she just starts to care about herself.,train
17688,7,1,1.0,"When Anna walks in from her bad dream, Rose is nice to her but than when they get to talking about her mom not being at home and working they start to argue a little.  Like when Rose said, 'He had to go. The job in Los Angeles paid three times what he was making here.' Anna said, 'Money isn't everything.'",train
17689,7,0,0.0,"Rose is busy.  Rose is always doing something, wheather it is writting an essay, dreaming, taking care of her sister, or talking to her aunt.",train
17690,7,0,0.0,"It is evident that Rose is stressed based on her conversation with Aunt Kolab, who simply nodded instead of showing a positive attitude when Kolab told her of how normal her feelings are and her hopes.",train
17691,7,0,0.0,"One trait that identifies Rose is that she likes to make other people happy. With her siste, Anna, she hid how she was feeling weighed down and tried to make her sister feel better. With her Aunt Kolab, she didn't want to tell her the truth because it would hurt her and her mother.",train
17692,7,0,0.0,Rose realized she was a stronge person and could get through anything.,train
17693,7,0,0.0,"Rose is the type of person that is curious, someone that gets to the bottom of things.'Rose felt an urgent need to relaye the dream, to expose it so it would loosen its grip on her.'",train
17694,7,2,2.0,"One trait that can describe Rose would be concern. The morning when her and Anna talked about their dad being gone and all the problems within the family, Rose asked Anna if she was okay and Rose tried to talk to Anna and make her feel better and try to get Anna to believe everything that was happening was happening for a good reason/cause.",train
17695,7,0,0.0,One trait is that she is really upset. as stated from the text 'four eyes shining with tears',train
17696,7,1,1.0,She's helpful. She doesn't quite like all the work she must do but she continues to help and tries not to complain even though her Aunt Kolab can tell how Rose feels by listening to her dream. She didn't ask for a relief of her helping efforts but she did appreciate it but is still willing to help if she is needed to.,train
17697,7,1,1.0,"Rose is a very kind hearted person, I can tell this because she listens and talks to people when they need someone to talk to.",train
17698,7,0,0.0,Rose akways looks on the bright side of things.she knows she can do anything.,train
17699,7,0,0.0,"FRIGHTENED, ROSE WOKE GASPING FOR AIR",train
17700,7,1,1.0,She is caring of her family by trying to make Anna feel better about their situation.,train
17701,7,1,1.0,"Rose demonstrates a very hopeful attitude in her conversations with Anna and Aunt Kolab. When Anna complains about never seening her parents, Rose responds by explaining how their jobs and the family's current situation will eventually work out for the better.",train
17702,7,2,2.0,Rose is carimg. I think she is this way because when she is Aunt Kolab she doesn't complain on how she feels about working to help pay her brother through college and how her mom is never home and how she isn't getting her school work done very well because she is tired. She just moves through the day because she has to do this because its her family and she would do anything for them.,train
17703,7,0,0.0,Rose is somewhat selfish compared to the rest of her family.  They had had to brave coming to America from Cambodia.  Rose had no idea what Cambodia was like and how bad it was there.,train
17704,7,0,0.0,Rose doesn't beleive in Paul.,train
17705,7,2,2.0,"Rose is a postive and mature influence on her sister, Anna's life.  Anna feels discouraged and resentful towards how hard she and her family must work to put her older brother Paul through college.  Rose reasures her that once Paul is through college he will pay for them to go to college. Rose selflessly suppresses her stress and anger for the sake of her sister.",train
17706,7,0,0.0,rose is very busy with her life and doesnt think that she has time to appreciate or have time to do other stuff she really wants to do,train
17707,7,2,2.0,She is caring because she mentions how hard she is working to help out her family.,train
17708,7,1,0.0,Rose is compassionate because even though she is exhausted and trying to work while going to school she still tries to calm her sister. She tried to make Anna feel better about her father being away.,train
17709,7,0,0.0,That they are like each other.  They talk like each other.,train
17710,7,2,2.0,"Based on her conversation with Anna, one can deduce that a defining characteristic of Rose is her selflessness. It is evident that she wants nothing more than to help her brother to finish college. She is understanding of the family's position and is doing everything in her power to improve it.",train
17711,7,0,0.0,"She seems uncaring and ignores what her sister Anna or how she is feeling. For example, when Anna says 'I had a bad dream,' Rose continues on with her problems and never asks  about the dream.",train
17712,7,0,0.0,"Exhausted, 'I feel asleep working on my essay,' Rose said.",train
17713,7,0,0.0,She tries to find a away to suppres her feelings,train
17714,7,0,0.0,"Anna cares for and wants to know if there is anything wrong with anyone, Anna is not greegy but likes to share with others.",train
17715,7,0,0.0,"Rose is sympthatic person towards Anna.  When Anna came in to the kitchen at the start of the story Rose asked, 'Whats wrong.'  Anna said, 'I'm fine, I just had another bad dream.'  Rose replied, trying to be funny and sympthatic at the same time, 'I fell asleep working on my essay.' She gets up and goes pour her sister a class of orange juice.",train
17716,7,0,0.0,One trrait that Rose has is she's self-centered.  She's self-centered because in a conversation with Anna she hinted her that money is every and in a conversation with Aunt Kolab she wanted her to go to work to make more money.,train
17717,7,0,0.0,Anna's trait is that she is truthful. She told her sister what she had to do which was get over dad being gone and help Paul get through college.,train
17718,7,1,1.0,Rose has a maternal trait.  This has been shown through her conversation with her sister Anna.  For example when she speaks to Anna the author says she uses a gentle voice.,train
17719,7,0,0.0,She is very angry for some reason,train
17720,7,0,0.0,NOSYASK TO MANY QUESTIOPNS,train
